round, random_action, action, bestAction, profit, whitenoise
1893, 0.655257, 0.493155, 0.422371, 0.512630, 0
1894, 0.271085, 0.489463, 0.614457, 0.413470, 0
1895, 0.019300, 0.494951, 0.740350, 0.608252, 0
1896, 0.878017, 0.494637, 0.310991, 0.732409, 0
1897, 0.549093, 0.485240, 0.475453, 0.301811, 0
1898, 0.294924, 0.491476, 0.602538, 0.467347, 0
1899, 0.105529, 0.494978, 0.697235, 0.596486, 0
1900, 0.746199, 0.403727, 0.376901, 0.562985, 1
1901, 0.525703, 0.487738, 0.487149, 0.367658, 0
1902, 0.374712, 0.491919, 0.562644, 0.479275, 0
1903, 0.496174, 0.494783, 0.501913, 0.556773, 0
1904, 0.261162, 0.492479, 0.619419, 0.494363, 0
1905, 0.299604, 0.494939, 0.600198, 0.613149, 0
1906, 0.444884, 0.494983, 0.527558, 0.594176, 0
1907, 0.993210, 0.493452, 0.253395, 0.520649, 0
1908, 0.780289, 0.483057, 0.359856, 0.244808, 0
1909, 0.052480, 0.487092, 0.723760, 0.350566, 0
1910, 0.325677, 0.594181, 0.587162, 0.860089, 1
1911, 0.710853, 0.494985, 0.394573, 0.581273, 0
1912, 0.237569, 0.488409, 0.631215, 0.385426, 0
1913, 0.454892, 0.494912, 0.522554, 0.624792, 0
1914, 0.824793, 0.493262, 0.337604, 0.515512, 0
1915, 0.797441, 0.486249, 0.351280, 0.328319, 0
1916, 0.640853, 0.486767, 0.429574, 0.341983, 0
1917, 0.424508, 0.489736, 0.537746, 0.420755, 0
1918, 0.295007, 0.493838, 0.602496, 0.531119, 0
1919, 0.609155, 0.494978, 0.445422, 0.596445, 0
1920, 0.842000, 0.570322, 0.329000, 0.508069, 1
1921, 0.879413, 0.485923, 0.310293, 0.319737, 0
1922, 0.678343, 0.485213, 0.410828, 0.301117, 0
1923, 0.126655, 0.489025, 0.686672, 0.401811, 0
1924, 0.990398, 0.494785, 0.254801, 0.679510, 0
1925, 0.099036, 0.483110, 0.700482, 0.246194, 0
1926, 0.845735, 0.494753, 0.327133, 0.693131, 0
1927, 0.735603, 0.485852, 0.382198, 0.317876, 0
1928, 0.642962, 0.487939, 0.428519, 0.372979, 0
1929, 0.194365, 0.489696, 0.652817, 0.419688, 0
1930, 0.541620, 0.000000, 0.479190, 0.000000, 1
1931, 0.727917, 0.491617, 0.386041, 0.471156, 0
1932, 0.479397, 0.488085, 0.510301, 0.376842, 0
1933, 0.418360, 0.492797, 0.540820, 0.502950, 0
1934, 0.045846, 0.493955, 0.727077, 0.534281, 0
1935, 0.289263, 0.494692, 0.605369, 0.719358, 0
1936, 0.189579, 0.494972, 0.655210, 0.599281, 0
1937, 0.661935, 0.494857, 0.419032, 0.648471, 0
1938, 0.783285, 0.489336, 0.358357, 0.410095, 0
1939, 0.161290, 0.487035, 0.669355, 0.349065, 0
1940, 0.445226, 0.416731, 0.527387, 0.557882, 1
1941, 0.599518, 0.493445, 0.450241, 0.520473, 0
1942, 0.852946, 0.490519, 0.323527, 0.441704, 0
1943, 0.778472, 0.485715, 0.360764, 0.314284, 0
1944, 0.931982, 0.487127, 0.284009, 0.351475, 0
1945, 0.115616, 0.484217, 0.692192, 0.275044, 0
1946, 0.770469, 0.494772, 0.364765, 0.684954, 0
1947, 0.757946, 0.487278, 0.371027, 0.355484, 0
1948, 0.310525, 0.487516, 0.594738, 0.361763, 0
1949, 0.574840, 0.494988, 0.462580, 0.588776, 0
1950, 0.321872, 0.404464, 0.589064, 0.374194, 1
1951, 0.866863, 0.494986, 0.316568, 0.583157, 0
1952, 0.778563, 0.485451, 0.360719, 0.307357, 0
1953, 0.574424, 0.487125, 0.462788, 0.351430, 0
1954, 0.525391, 0.490995, 0.487304, 0.454453, 0
1955, 0.407579, 0.491925, 0.546211, 0.479434, 0
1956, 0.900912, 0.494159, 0.299544, 0.539830, 0
1957, 0.409530, 0.484806, 0.545235, 0.290441, 0
1958, 0.894180, 0.494122, 0.302910, 0.538826, 0
1959, 0.846145, 0.484934, 0.326927, 0.293782, 0
1960, 0.385270, 0.318867, 0.557365, 0.208493, 1
1961, 0.746090, 0.494582, 0.376955, 0.551326, 0
1962, 0.032982, 0.487741, 0.733509, 0.367713, 0
1963, 0.742659, 0.494677, 0.378670, 0.725700, 0
1964, 0.466491, 0.487806, 0.516755, 0.369435, 0
1965, 0.181907, 0.493042, 0.659047, 0.509564, 0
1966, 0.644944, 0.494848, 0.427528, 0.652256, 0
1967, 0.108212, 0.489658, 0.695894, 0.418685, 0
1968, 0.305526, 0.494763, 0.597237, 0.688606, 0
1969, 0.021712, 0.494989, 0.739144, 0.591252, 0
1970, 0.587033, 0.373543, 0.456484, 0.552203, 1
1971, 0.277106, 0.490756, 0.611447, 0.448044, 0
1972, 0.498394, 0.494958, 0.500803, 0.605281, 0
1973, 0.053155, 0.492437, 0.723422, 0.493228, 0
1974, 0.135247, 0.494700, 0.682376, 0.715754, 0
1975, 0.041752, 0.494794, 0.729124, 0.675272, 0
1976, 0.242857, 0.494687, 0.628571, 0.721376, 0
1977, 0.574075, 0.494918, 0.462963, 0.622183, 0
1978, 0.372815, 0.491002, 0.563593, 0.454631, 0
1979, 0.332964, 0.494819, 0.583518, 0.557752, 0
1980, 0.170760, 0.239596, 0.664620, 0.279617, 1
1981, 0.799434, 0.494835, 0.350283, 0.657755, 0
1982, 0.822634, 0.486729, 0.338683, 0.340986, 0
1983, 0.114428, 0.486290, 0.692786, 0.329396, 0
1984, 0.588856, 0.494770, 0.455572, 0.685540, 0
1985, 0.511878, 0.490722, 0.494061, 0.447118, 0
1986, 0.282229, 0.492181, 0.608885, 0.486335, 0
1987, 0.131912, 0.494963, 0.684044, 0.602752, 0
1988, 0.448662, 0.494791, 0.525669, 0.676917, 0
1989, 0.833233, 0.493380, 0.333383, 0.518709, 0
1990, 0.214944, 0.496612, 0.642528, 0.331124, 1
1991, 0.245886, 0.494886, 0.627057, 0.635956, 0
1992, 0.181530, 0.494922, 0.659235, 0.620688, 0
1993, 0.091180, 0.494848, 0.704410, 0.652442, 0
1994, 0.726732, 0.494744, 0.386634, 0.697005, 0
1995, 0.745587, 0.488108, 0.377207, 0.377438, 0
1996, 0.125611, 0.487750, 0.687195, 0.367965, 0
1997, 0.734872, 0.494783, 0.382564, 0.680025, 0
1998, 0.211359, 0.487953, 0.644321, 0.373346, 0
1999, 0.576534, 0.494882, 0.461733, 0.637725, 0
2000, 0.605537, 0.352021, 0.447232, 0.325080, 1
2001, 0.156778, 0.490405, 0.671611, 0.438650, 0
2002, 0.631445, 0.494819, 0.434278, 0.664652, 0
2003, 0.567210, 0.489914, 0.466395, 0.425517, 0
2004, 0.950119, 0.491132, 0.274940, 0.458123, 0
2005, 0.398287, 0.483874, 0.550856, 0.266073, 0
2006, 0.130450, 0.494336, 0.684775, 0.544616, 0
2007, 0.072823, 0.494789, 0.713589, 0.677638, 0
2008, 0.959201, 0.494723, 0.270400, 0.706057, 0
2009, 0.133143, 0.483701, 0.683429, 0.261585, 0
2010, 0.503431, 0.731444, 0.498284, 0.999780, 1
2011, 0.421571, 0.492341, 0.539215, 0.490652, 0
2012, 0.330562, 0.493894, 0.584719, 0.532630, 0
2013, 0.392399, 0.494984, 0.553800, 0.578853, 0
2014, 0.204822, 0.494447, 0.647589, 0.547650, 0
2015, 0.314357, 0.494874, 0.592822, 0.640950, 0
2016, 0.319477, 0.494987, 0.590261, 0.586878, 0
2017, 0.226222, 0.494986, 0.636889, 0.584343, 0
2018, 0.357952, 0.494899, 0.571024, 0.630392, 0
2019, 0.967389, 0.494979, 0.266306, 0.565289, 0
2020, 0.684888, 0.664625, 0.407556, 0.353987, 1
2021, 0.289497, 0.488901, 0.605251, 0.398509, 0
2022, 0.342158, 0.494972, 0.578921, 0.599165, 0
2023, 0.468165, 0.494982, 0.515918, 0.573111, 0
2024, 0.589033, 0.493010, 0.455483, 0.508705, 0
2025, 0.587668, 0.490718, 0.456166, 0.447028, 0
2026, 0.482998, 0.490744, 0.508501, 0.447722, 0
2027, 0.886438, 0.492729, 0.306781, 0.501106, 0
2028, 0.192321, 0.485080, 0.653840, 0.297627, 0
2029, 0.864540, 0.494860, 0.317730, 0.647118, 0
2030, 0.691999, 0.198856, 0.404001, 0.126365, 1
2031, 0.761584, 0.488766, 0.369208, 0.394923, 0
2032, 0.376302, 0.487447, 0.561849, 0.359938, 0
2033, 0.543460, 0.494753, 0.478270, 0.555953, 0
2034, 0.476542, 0.491582, 0.511729, 0.470218, 0
2035, 0.214483, 0.492851, 0.642758, 0.504413, 0
2036, 0.492908, 0.494886, 0.503546, 0.636184, 0
2037, 0.217436, 0.492541, 0.641282, 0.496034, 0
2038, 0.568037, 0.494889, 0.465982, 0.634727, 0
2039, 0.713832, 0.491116, 0.393084, 0.457702, 0
2040, 0.142931, 0.581691, 0.678534, 0.457307, 1
2041, 0.313236, 0.494803, 0.593382, 0.671482, 0
2042, 0.330650, 0.494988, 0.584675, 0.587433, 0
2043, 0.268363, 0.494984, 0.615819, 0.578810, 0
2044, 0.255694, 0.494948, 0.622153, 0.609596, 0
2045, 0.977033, 0.494933, 0.261483, 0.615848, 0
2046, 0.348197, 0.483364, 0.575902, 0.252783, 0
2047, 0.744488, 0.494981, 0.377756, 0.570121, 0
2048, 0.870743, 0.487771, 0.314629, 0.368517, 0
2049, 0.586005, 0.485378, 0.456997, 0.305427, 0
2050, 0.430469, 0.810772, 0.534765, 0.741041, 1
2051, 0.342720, 0.493725, 0.578640, 0.528054, 0
2052, 0.672867, 0.494982, 0.413567, 0.572833, 0
2053, 0.643757, 0.489129, 0.428121, 0.404575, 0
2054, 0.299793, 0.489681, 0.600104, 0.419286, 0
2055, 0.167001, 0.494984, 0.666499, 0.594083, 0
2056, 0.832566, 0.494831, 0.333717, 0.659609, 0
2057, 0.607053, 0.486101, 0.446473, 0.324441, 0
2058, 0.459829, 0.490377, 0.520085, 0.437880, 0
2059, 0.417455, 0.493168, 0.541272, 0.512979, 0
2060, 0.423842, 0.619574, 0.538079, 0.670716, 1
2061, 0.289078, 0.493851, 0.605461, 0.531462, 0
2062, 0.119084, 0.494971, 0.690458, 0.599372, 0
2063, 0.823266, 0.494776, 0.338367, 0.683244, 0
2064, 0.509723, 0.486278, 0.495138, 0.329081, 0
2065, 0.105356, 0.492222, 0.697322, 0.487436, 0
2066, 0.778029, 0.494760, 0.360986, 0.690014, 0
2067, 0.932776, 0.487135, 0.283612, 0.351698, 0
2068, 0.791018, 0.484202, 0.354491, 0.274651, 0
2069, 0.070494, 0.486889, 0.714753, 0.345196, 0
2070, 0.291794, 0.626663, 0.604103, 0.895818, 1
2071, 0.642065, 0.494974, 0.428968, 0.598031, 0
2072, 0.791077, 0.489713, 0.354462, 0.420142, 0
2073, 0.989034, 0.486888, 0.255483, 0.345166, 0
2074, 0.286655, 0.483136, 0.606672, 0.246866, 0
2075, 0.491554, 0.494969, 0.504223, 0.600567, 0
2076, 0.872458, 0.492567, 0.313771, 0.496727, 0
2077, 0.194162, 0.485345, 0.652919, 0.304574, 0
2078, 0.267464, 0.494862, 0.616268, 0.646210, 0
2079, 0.852537, 0.494946, 0.323731, 0.610039, 0
2080, 0.160460, 0.623199, 0.669770, 0.403498, 1
2081, 0.776795, 0.494823, 0.361603, 0.662836, 0
2082, 0.646089, 0.487158, 0.426956, 0.352316, 0
2083, 0.560161, 0.489636, 0.469919, 0.418106, 0
2084, 0.549909, 0.491266, 0.475045, 0.461711, 0
2085, 0.770461, 0.491460, 0.364769, 0.466932, 0
2086, 0.008180, 0.487279, 0.745910, 0.355489, 0
2087, 0.591934, 0.494595, 0.454033, 0.737846, 0
2088, 0.179896, 0.490663, 0.660052, 0.445554, 0
2089, 0.061055, 0.494846, 0.719473, 0.653248, 0
2090, 0.822385, 0.491286, 0.338808, 0.706933, 1
2091, 0.838974, 0.486294, 0.330513, 0.329520, 0
2092, 0.448663, 0.485980, 0.525669, 0.321245, 0
2093, 0.578550, 0.493380, 0.460725, 0.518709, 0
2094, 0.585551, 0.490917, 0.457224, 0.452356, 0
2095, 0.890629, 0.490784, 0.304685, 0.448797, 0
2096, 0.516472, 0.485001, 0.491764, 0.295545, 0
2097, 0.268408, 0.492094, 0.615796, 0.483989, 0
2098, 0.595742, 0.494948, 0.452129, 0.609574, 0
2099, 0.224669, 0.490591, 0.637665, 0.443621, 0
2100, 0.319314, 0.344412, 0.590343, 0.439239, 1
2101, 0.779421, 0.494986, 0.360289, 0.584424, 0
2102, 0.689346, 0.487109, 0.405327, 0.351000, 0
2103, 0.818977, 0.488816, 0.340511, 0.396261, 0
2104, 0.123151, 0.486359, 0.688424, 0.331221, 0
2105, 0.382676, 0.494781, 0.558662, 0.681238, 0
2106, 0.391413, 0.494632, 0.554294, 0.552664, 0
2107, 0.470945, 0.494466, 0.514528, 0.548158, 0
2108, 0.920341, 0.492958, 0.289830, 0.507281, 0
2109, 0.717313, 0.484438, 0.391343, 0.280809, 0
2110, 0.819952, 0.046082, 0.340024, 0.036068, 1
2111, 0.662790, 0.486340, 0.418605, 0.330735, 0
2112, 0.719871, 0.489320, 0.390064, 0.409663, 0
2113, 0.650328, 0.488238, 0.424836, 0.380888, 0
2114, 0.929686, 0.489556, 0.285157, 0.415962, 0
2115, 0.542078, 0.484261, 0.478961, 0.276180, 0
2116, 0.661503, 0.491609, 0.419248, 0.470923, 0
2117, 0.372004, 0.489344, 0.563998, 0.410314, 0
2118, 0.291974, 0.494834, 0.604013, 0.558171, 0
2119, 0.859004, 0.494975, 0.320498, 0.597942, 0
2120, 0.232888, 0.685744, 0.633556, 0.439559, 1
2121, 0.352266, 0.494907, 0.573867, 0.627103, 0
2122, 0.048107, 0.494980, 0.725947, 0.568105, 0
2123, 0.332172, 0.494694, 0.583914, 0.718243, 0
2124, 0.884748, 0.494984, 0.307626, 0.578056, 0
2125, 0.382484, 0.485112, 0.558758, 0.298466, 0
2126, 0.469313, 0.494635, 0.515343, 0.552763, 0
2127, 0.689892, 0.492989, 0.405054, 0.508117, 0
2128, 0.162258, 0.488806, 0.668871, 0.395986, 0
2129, 0.585108, 0.494825, 0.457446, 0.661949, 0
2130, 0.602176, 0.482588, 0.448912, 0.441515, 1
2131, 0.499093, 0.490469, 0.500454, 0.440355, 0
2132, 0.806899, 0.492424, 0.346551, 0.492871, 0
2133, 0.717148, 0.486588, 0.391426, 0.337255, 0
2134, 0.530568, 0.488289, 0.484716, 0.382258, 0
2135, 0.593782, 0.491827, 0.453109, 0.476793, 0
2136, 0.191624, 0.490628, 0.654188, 0.444616, 0
2137, 0.905215, 0.494859, 0.297393, 0.647462, 0
2138, 0.625554, 0.484724, 0.437223, 0.288307, 0
2139, 0.534222, 0.490026, 0.482889, 0.428501, 0
2140, 0.054405, 0.289446, 0.722798, 0.279541, 1
2141, 0.011703, 0.494702, 0.744149, 0.715138, 0
2142, 0.292594, 0.494608, 0.603703, 0.736124, 0
2143, 0.491171, 0.494975, 0.504415, 0.597636, 0
2144, 0.319571, 0.492574, 0.590215, 0.496923, 0
2145, 0.504132, 0.494986, 0.497934, 0.584296, 0
2146, 0.033401, 0.492328, 0.733299, 0.490294, 0
2147, 0.760037, 0.494677, 0.369982, 0.725493, 0
2148, 0.504901, 0.487476, 0.497549, 0.360714, 0
2149, 0.673951, 0.492314, 0.413024, 0.489901, 0
2150, 0.529589, 0.398595, 0.485205, 0.329259, 1
2151, 0.547075, 0.491845, 0.476462, 0.477292, 0
2152, 0.240148, 0.491514, 0.629926, 0.468376, 0
2153, 0.673548, 0.494915, 0.413226, 0.623520, 0
2154, 0.892649, 0.489116, 0.303675, 0.404231, 0
2155, 0.028401, 0.484963, 0.735799, 0.294542, 0
2156, 0.378117, 0.494672, 0.560942, 0.727958, 0
2157, 0.317377, 0.494718, 0.591312, 0.555016, 0
2158, 0.229215, 0.494987, 0.635393, 0.585383, 0
2159, 0.896764, 0.494902, 0.301618, 0.628915, 0
2160, 0.770841, 0.345523, 0.364579, 0.208432, 1
2161, 0.330256, 0.487271, 0.584872, 0.355298, 0
2162, 0.779731, 0.494984, 0.360134, 0.579005, 0
2163, 0.985182, 0.487103, 0.257409, 0.350845, 0
2164, 0.120819, 0.483209, 0.689591, 0.248765, 0
2165, 0.197366, 0.494778, 0.651317, 0.682388, 0
2166, 0.750125, 0.494866, 0.374938, 0.644629, 0
2167, 0.776659, 0.487664, 0.361671, 0.365687, 0
2168, 0.404514, 0.487161, 0.547743, 0.352384, 0
2169, 0.139598, 0.494217, 0.680201, 0.541408, 0
2170, 0.915637, 0.124897, 0.292182, 0.169911, 1
2171, 0.051009, 0.484527, 0.724495, 0.283140, 0
2172, 0.577455, 0.494698, 0.461272, 0.716812, 0
2173, 0.024941, 0.490938, 0.737529, 0.452912, 0
2174, 0.625474, 0.494659, 0.437263, 0.729651, 0
2175, 0.476372, 0.490027, 0.511814, 0.428542, 0
2176, 0.162231, 0.492855, 0.668884, 0.504500, 0
2177, 0.162310, 0.494825, 0.668845, 0.661962, 0
2178, 0.544512, 0.494826, 0.477744, 0.661923, 0
2179, 0.399509, 0.491562, 0.550246, 0.469682, 0
2180, 0.995808, 0.369930, 0.252096, 0.407105, 1
2181, 0.043039, 0.483008, 0.728481, 0.243529, 0
2182, 0.071908, 0.494688, 0.714046, 0.720742, 0
2183, 0.267302, 0.494722, 0.616349, 0.706508, 0
2184, 0.028637, 0.494946, 0.735682, 0.610119, 0
2185, 0.667932, 0.494672, 0.416034, 0.727842, 0
2186, 0.194591, 0.489222, 0.652704, 0.407066, 0
2187, 0.751711, 0.494863, 0.374145, 0.645998, 0
2188, 0.841869, 0.487634, 0.329065, 0.364891, 0
2189, 0.605061, 0.485925, 0.447470, 0.319802, 0
2190, 0.511101, 0.236328, 0.494449, 0.211499, 1
2191, 0.303571, 0.492196, 0.598214, 0.486732, 0
2192, 0.843711, 0.494988, 0.328144, 0.592218, 0
2193, 0.330153, 0.485890, 0.584923, 0.318884, 0
2194, 0.921762, 0.494984, 0.289119, 0.579056, 0
2195, 0.762358, 0.484411, 0.368821, 0.280105, 0
2196, 0.426179, 0.487432, 0.536910, 0.359550, 0
2197, 0.254444, 0.493807, 0.622778, 0.530260, 0
2198, 0.281736, 0.494932, 0.609132, 0.616465, 0
2199, 0.320442, 0.494963, 0.589779, 0.602996, 0
2200, 0.876903, 0.489527, 0.311548, 0.577426, 1
2201, 0.085724, 0.485261, 0.707138, 0.302365, 0
2202, 0.817910, 0.494738, 0.341045, 0.699695, 0
2203, 0.297431, 0.486379, 0.601284, 0.331754, 0
2204, 0.542584, 0.494981, 0.478708, 0.595249, 0
2205, 0.682084, 0.491599, 0.408958, 0.470665, 0
2206, 0.674148, 0.488954, 0.412926, 0.399923, 0
2207, 0.107546, 0.489104, 0.696227, 0.403928, 0
2208, 0.735290, 0.494763, 0.382355, 0.688934, 0
2209, 0.836509, 0.487945, 0.331746, 0.373137, 0
2210, 0.906578, 0.392741, 0.296711, 0.260580, 1
2211, 0.169167, 0.484699, 0.665416, 0.287631, 0
2212, 0.352953, 0.494833, 0.573524, 0.658541, 0
2213, 0.709730, 0.494980, 0.395135, 0.567765, 0
2214, 0.665510, 0.488430, 0.417245, 0.385992, 0
2215, 0.460727, 0.489268, 0.519637, 0.408289, 0
2216, 0.491393, 0.493151, 0.504304, 0.512519, 0
2217, 0.932430, 0.492570, 0.283785, 0.496810, 0
2218, 0.817173, 0.484209, 0.341413, 0.274822, 0
2219, 0.250828, 0.486393, 0.624586, 0.332122, 0
2220, 0.712181, 0.717308, 0.393909, 0.896042, 1
2221, 0.230614, 0.488383, 0.634693, 0.384758, 0
2222, 0.562890, 0.494904, 0.468555, 0.628224, 0
2223, 0.903665, 0.491214, 0.298167, 0.460321, 0
2224, 0.317830, 0.484754, 0.591085, 0.289076, 0
2225, 0.167151, 0.494987, 0.666424, 0.585159, 0
2226, 0.766053, 0.494831, 0.366974, 0.659535, 0
2227, 0.762380, 0.487362, 0.368810, 0.357698, 0
2228, 0.980202, 0.487432, 0.259899, 0.359540, 0
2229, 0.837734, 0.483304, 0.331133, 0.251220, 0
2230, 0.158510, 0.341888, 0.670745, 0.226421, 1
2231, 0.602020, 0.494821, 0.448990, 0.663798, 0
2232, 0.113983, 0.490472, 0.693008, 0.440434, 0
2233, 0.586716, 0.494770, 0.456642, 0.685759, 0
2234, 0.917356, 0.490762, 0.291322, 0.448205, 0
2235, 0.636427, 0.484494, 0.431787, 0.282288, 0
2236, 0.802508, 0.489820, 0.348746, 0.422995, 0
2237, 0.040170, 0.486671, 0.729915, 0.339449, 0
2238, 0.683927, 0.494685, 0.408036, 0.722156, 0
2239, 0.971062, 0.488919, 0.264469, 0.398993, 0
2240, 0.932383, 0.443120, 0.283809, 0.234383, 1
2241, 0.675681, 0.484210, 0.412160, 0.274846, 0
2242, 0.391065, 0.489075, 0.554468, 0.403154, 0
2243, 0.552617, 0.494473, 0.473692, 0.548338, 0
2244, 0.218815, 0.491409, 0.640593, 0.465552, 0
2245, 0.692608, 0.494891, 0.403696, 0.634046, 0
2246, 0.087899, 0.488754, 0.706051, 0.394616, 0
2247, 0.927181, 0.494740, 0.286409, 0.698623, 0
2248, 0.198408, 0.484308, 0.650796, 0.277421, 0
2249, 0.899175, 0.494867, 0.300412, 0.644115, 0
2250, 0.285124, 0.142395, 0.607438, 0.085554, 1
2251, 0.147743, 0.494967, 0.676128, 0.601323, 0
2252, 0.151723, 0.494809, 0.674139, 0.669109, 0
2253, 0.080652, 0.494813, 0.709674, 0.667146, 0
2254, 0.119247, 0.494732, 0.690376, 0.702197, 0
2255, 0.195341, 0.494776, 0.652330, 0.683163, 0
2256, 0.493334, 0.494864, 0.503333, 0.645628, 0
2257, 0.390066, 0.492533, 0.554967, 0.495816, 0
2258, 0.264900, 0.494491, 0.617550, 0.548853, 0
2259, 0.504363, 0.494944, 0.497819, 0.611305, 0
2260, 0.013011, 0.158264, 0.743495, 0.157574, 1
2261, 0.298749, 0.494613, 0.600626, 0.735485, 0
2262, 0.878456, 0.494982, 0.310772, 0.594598, 0
2263, 0.481574, 0.485232, 0.509213, 0.301593, 0
2264, 0.637707, 0.492756, 0.431146, 0.501835, 0
2265, 0.913421, 0.489795, 0.293290, 0.422347, 0
2266, 0.948997, 0.484569, 0.275501, 0.284238, 0
2267, 0.818838, 0.483895, 0.340581, 0.266627, 0
2268, 0.556466, 0.486362, 0.471767, 0.331291, 0
2269, 0.230992, 0.491336, 0.634504, 0.463592, 0
2270, 0.509636, 0.417330, 0.495182, 0.529594, 1
2271, 0.039557, 0.492224, 0.730222, 0.487481, 0
2272, 0.678156, 0.494684, 0.410922, 0.722459, 0
2273, 0.198359, 0.489028, 0.650821, 0.401905, 0
2274, 0.529044, 0.494867, 0.485478, 0.644139, 0
2275, 0.215087, 0.491856, 0.642456, 0.477570, 0
2276, 0.100877, 0.494886, 0.699562, 0.635886, 0
2277, 0.089736, 0.494755, 0.705132, 0.692223, 0
2278, 0.123489, 0.494742, 0.688256, 0.697717, 0
2279, 0.508821, 0.494781, 0.495590, 0.681072, 0
2280, 0.527120, 0.574119, 0.486440, 0.569055, 1
2281, 0.647405, 0.491892, 0.426298, 0.478552, 0
2282, 0.521270, 0.489611, 0.489365, 0.417440, 0
2283, 0.938425, 0.492003, 0.280787, 0.481538, 0
2284, 0.954423, 0.484095, 0.272789, 0.271856, 0
2285, 0.122217, 0.483792, 0.688891, 0.263946, 0
2286, 0.372233, 0.494779, 0.563884, 0.681699, 0
2287, 0.579343, 0.494830, 0.460328, 0.558053, 0
2288, 0.773779, 0.490902, 0.363111, 0.451952, 0
2289, 0.024082, 0.487216, 0.737959, 0.353826, 0
2290, 0.011916, 0.876732, 0.744042, 1.293985, 1
2291, 0.550089, 0.494609, 0.474956, 0.736020, 0
2292, 0.885080, 0.491457, 0.307460, 0.466840, 0
2293, 0.000486, 0.485106, 0.749757, 0.298301, 0
2294, 0.305694, 0.494566, 0.597153, 0.741608, 0
2295, 0.803744, 0.494989, 0.348128, 0.591169, 0
2296, 0.342875, 0.486648, 0.578562, 0.338831, 0
2297, 0.131022, 0.494982, 0.684489, 0.572756, 0
2298, 0.218724, 0.494790, 0.640638, 0.677356, 0
2299, 0.314844, 0.494890, 0.592578, 0.634091, 0
2300, 0.832773, 0.571756, 0.333614, 0.677620, 1
2301, 0.515086, 0.486097, 0.492457, 0.324337, 0
2302, 0.967311, 0.492120, 0.266345, 0.484697, 0
2303, 0.144261, 0.483548, 0.677870, 0.257581, 0
2304, 0.076062, 0.494805, 0.711969, 0.670826, 0
2305, 0.585744, 0.494726, 0.457128, 0.704460, 0
2306, 0.792342, 0.490781, 0.353829, 0.448699, 0
2307, 0.146597, 0.486864, 0.676702, 0.344533, 0
2308, 0.301311, 0.494807, 0.599345, 0.669674, 0
2309, 0.134542, 0.494985, 0.682729, 0.593334, 0
2310, 0.747102, 0.546800, 0.376449, 0.746632, 1
2311, 0.911772, 0.487721, 0.294114, 0.367204, 0
2312, 0.924102, 0.484600, 0.287949, 0.285056, 0
2313, 0.965125, 0.484367, 0.267437, 0.278946, 0
2314, 0.700657, 0.483589, 0.399672, 0.258660, 0
2315, 0.271168, 0.488602, 0.614416, 0.390561, 0
2316, 0.300268, 0.494951, 0.599866, 0.608211, 0
2317, 0.239133, 0.494984, 0.630434, 0.593849, 0
2318, 0.626323, 0.494914, 0.436838, 0.624021, 0
2319, 0.490144, 0.490011, 0.504928, 0.428111, 0
2320, 0.949627, 0.834813, 0.275186, 0.843040, 1
2321, 0.119740, 0.483883, 0.690130, 0.266316, 0
2322, 0.615425, 0.494777, 0.442287, 0.682920, 0
2323, 0.030309, 0.490218, 0.734846, 0.433634, 0
2324, 0.986313, 0.494674, 0.256843, 0.727018, 0
2325, 0.614693, 0.483188, 0.442654, 0.248207, 0
2326, 0.310139, 0.490232, 0.594930, 0.434006, 0
2327, 0.214576, 0.494988, 0.642712, 0.588967, 0
2328, 0.851483, 0.494886, 0.324259, 0.636138, 0
2329, 0.710213, 0.485743, 0.394894, 0.315013, 0
2330, 0.789599, 0.629636, 0.355201, 0.497278, 1
2331, 0.293000, 0.486916, 0.603500, 0.345906, 0
2332, 0.799963, 0.494976, 0.350018, 0.597436, 0
2333, 0.918100, 0.486719, 0.290950, 0.340721, 0
2334, 0.703751, 0.484480, 0.398124, 0.281919, 0
2335, 0.936440, 0.488543, 0.281780, 0.389002, 0
2336, 0.996437, 0.484133, 0.251781, 0.272838, 0
2337, 0.392270, 0.482996, 0.553865, 0.243219, 0
2338, 0.925154, 0.494450, 0.287423, 0.547717, 0
2339, 0.136014, 0.484347, 0.681993, 0.278425, 0
2340, 0.874400, 0.079699, 0.312800, 0.108708, 1
2341, 0.375723, 0.485308, 0.562138, 0.303609, 0
2342, 0.179636, 0.494763, 0.660182, 0.556251, 0
2343, 0.684164, 0.494846, 0.407918, 0.653376, 0
2344, 0.237847, 0.488915, 0.631076, 0.398874, 0
2345, 0.678230, 0.494912, 0.410885, 0.624655, 0
2346, 0.250693, 0.489027, 0.624653, 0.401868, 0
2347, 0.888255, 0.494927, 0.305872, 0.618316, 0
2348, 0.209611, 0.485046, 0.645195, 0.296724, 0
2349, 0.545393, 0.494880, 0.477304, 0.638588, 0
2350, 0.534574, 0.296359, 0.482713, 0.282906, 1
2351, 0.298165, 0.491751, 0.600918, 0.474749, 0
2352, 0.546719, 0.494982, 0.476641, 0.594887, 0
2353, 0.611288, 0.491521, 0.444356, 0.468557, 0
2354, 0.524807, 0.490296, 0.487596, 0.435732, 0
2355, 0.192473, 0.491936, 0.653764, 0.479733, 0
2356, 0.043580, 0.494860, 0.728210, 0.647043, 0
2357, 0.418460, 0.494689, 0.540770, 0.720475, 0
