round, random_action, action, bestAction, profit, whitenoise, estimated_profit
1543, 0.835993, 0.083450, 0.270501, 0.170900, 0.145700, 0.539935
1544, 0.185724, 0.388982, 0.351785, 0.449288, 0.145600, 0.332299
1545, 0.891772, 0.084950, 0.263529, 0.187200, 0.145500, 0.640855
1546, 0.733008, 0.000000, 0.283374, 0.000000, 0.145400, 0.292787
1547, 0.375722, 0.226418, 0.328035, 0.342298, 0.145300, 0.372433
1548, 0.068054, 0.225765, 0.366493, 0.408775, 0.145200, 0.546726
1549, 0.104235, 0.322177, 0.361971, 0.614174, 0.145100, 0.738815
1550, 0.289048, 0.147228, 0.338869, 0.319156, 0.000000, 0.697700
1551, 0.258278, 0.231500, 0.342715, 0.433668, 0.144900, 0.596147
1552, 0.291453, 0.458677, 0.338568, 0.697330, 0.144800, 0.647927
1553, 0.477681, 0.219873, 0.315290, 0.415706, 0.144700, 0.592886
1554, 0.092636, 0.293981, 0.363420, 0.473887, 0.144600, 0.499567
1555, 0.505930, 0.214226, 0.311759, 0.442539, 0.144500, 0.712631
1556, 0.313955, 0.011284, 0.335756, 0.023241, 0.144400, 0.471850
1557, 0.264437, 0.235128, 0.341945, 0.434161, 0.144300, 0.580425
1558, 0.332921, 0.000000, 0.333385, 0.000000, 0.144200, 0.590143
1559, 0.529820, 0.069402, 0.308773, 0.146223, 0.144100, 0.560222
1560, 0.846695, 0.151679, 0.269163, 0.273885, 0.000000, 0.466827
1561, 0.584965, 0.147564, 0.301879, 0.228499, 0.143900, 0.317874
1562, 0.834761, 0.203021, 0.270655, 0.339889, 0.143800, 0.442160
1563, 0.202651, 0.304741, 0.349669, 0.395086, 0.143700, 0.329730
1564, 0.861206, 0.105791, 0.267349, 0.227959, 0.143600, 0.633228
1565, 0.190351, 0.242990, 0.351206, 0.334681, 0.143500, 0.315608
1566, 0.117967, 0.114191, 0.360254, 0.245631, 0.143400, 0.642061
1567, 0.164616, 0.098548, 0.354423, 0.220496, 0.143300, 0.683495
1568, 0.463167, 0.202101, 0.317104, 0.409454, 0.143200, 0.669717
1569, 0.832041, 0.318160, 0.270995, 0.503889, 0.143100, 0.507944
1570, 0.420481, 0.151650, 0.322440, 0.235646, 0.000000, 0.324412
1571, 0.525994, 0.020746, 0.309251, 0.043878, 0.142900, 0.514689
1572, 0.104361, 0.273154, 0.361955, 0.438799, 0.142800, 0.474597
1573, 0.341719, 0.252646, 0.332285, 0.503260, 0.142700, 0.710924
1574, 0.589326, 0.004062, 0.301334, 0.008972, 0.142600, 0.552779
1575, 0.778140, 0.147370, 0.277732, 0.259854, 0.142500, 0.437364
1576, 0.128220, 0.305757, 0.358972, 0.410312, 0.142400, 0.355170
1577, 0.822360, 0.000000, 0.272205, 0.000000, 0.142300, 0.664311
1578, 0.341727, 0.000000, 0.332284, 0.000000, 0.142200, 0.322221
1579, 0.416922, 0.046760, 0.322885, 0.099940, 0.142100, 0.554824
1580, 0.156602, 0.150488, 0.355425, 0.286191, 0.000000, 0.522743
1581, 0.114416, 0.017112, 0.360698, 0.040058, 0.141900, 0.649412
1582, 0.926439, 0.000000, 0.259195, 0.000000, 0.141800, 0.672554
1583, 0.990700, 0.188188, 0.251163, 0.266158, 0.141700, 0.286059
1584, 0.191467, 0.139735, 0.351067, 0.201432, 0.141600, 0.255288
1585, 0.081023, 0.293756, 0.364872, 0.543699, 0.141500, 0.665983
1586, 0.493089, 0.093436, 0.313364, 0.212730, 0.141400, 0.703981
1587, 0.832170, 0.259015, 0.270979, 0.429292, 0.141300, 0.490223
1588, 0.642176, 0.184153, 0.294728, 0.276156, 0.141200, 0.325734
1589, 0.386197, 0.099721, 0.326725, 0.179363, 0.141100, 0.409496
1590, 0.207674, 0.150165, 0.349041, 0.289502, 0.000000, 0.537920
1591, 0.263086, 0.078575, 0.342114, 0.172549, 0.140900, 0.626229
1592, 0.169783, 0.113043, 0.353777, 0.236527, 0.140800, 0.596088
1593, 0.262342, 0.342515, 0.342207, 0.612299, 0.140700, 0.685256
1594, 0.311760, 0.000000, 0.336030, 0.000000, 0.140600, 0.591148
1595, 0.667566, 0.402034, 0.291554, 0.631251, 0.140500, 0.606238
1596, 0.363429, 0.242840, 0.329571, 0.373721, 0.140400, 0.404039
1597, 0.920757, 0.229228, 0.259905, 0.416070, 0.140300, 0.552933
1598, 0.586441, 0.091243, 0.301695, 0.144222, 0.140200, 0.284548
1599, 0.705869, 0.093705, 0.286766, 0.173834, 0.140100, 0.436209
1600, 0.337711, 0.151901, 0.332786, 0.251943, 0.000000, 0.381691
1601, 0.259385, 0.142149, 0.342577, 0.281691, 0.139900, 0.561359
1602, 0.975182, 0.560488, 0.253102, 0.756490, 0.139800, 0.661195
1603, 0.183490, 0.000000, 0.352064, 0.000000, 0.139700, 0.255227
1604, 0.867239, 0.000000, 0.266595, 0.000000, 0.139600, 0.630332
1605, 0.455754, 0.042848, 0.318031, 0.073093, 0.139500, 0.304761
1606, 0.228759, 0.287317, 0.346405, 0.471586, 0.139400, 0.510126
1607, 0.487869, 0.000000, 0.314016, 0.000000, 0.139300, 0.607160
1608, 0.562988, 0.221497, 0.304626, 0.381923, 0.139200, 0.490992
1609, 0.683674, 0.199795, 0.289541, 0.339222, 0.139100, 0.452792
1610, 0.349149, 0.151945, 0.331356, 0.254816, 0.000000, 0.392146
1611, 0.920549, 0.055150, 0.259931, 0.116760, 0.138900, 0.551585
1612, 0.265235, 0.062525, 0.341846, 0.101833, 0.138800, 0.283504
1613, 0.386008, 0.102916, 0.326749, 0.216891, 0.138700, 0.594586
1614, 0.564173, 0.127497, 0.304478, 0.250637, 0.138600, 0.536919
1615, 0.418415, 0.041343, 0.322698, 0.081071, 0.138500, 0.444598
1616, 0.939816, 0.372775, 0.257523, 0.570357, 0.138400, 0.532763
1617, 0.129836, 0.000000, 0.358771, 0.000000, 0.138300, 0.269532
1618, 0.032875, 0.264250, 0.370891, 0.515653, 0.138200, 0.698099
1619, 0.162864, 0.134770, 0.354642, 0.302960, 0.138100, 0.735186
1620, 0.376107, 0.147835, 0.327987, 0.313098, 0.000000, 0.663462
1621, 0.998944, 0.066587, 0.250132, 0.138208, 0.137900, 0.538865
1622, 0.807018, 0.000000, 0.274123, 0.000000, 0.137800, 0.248292
1623, 0.603057, 0.234344, 0.299618, 0.336732, 0.137700, 0.339005
1624, 0.477123, 0.285834, 0.315360, 0.434772, 0.137600, 0.437273
1625, 0.554802, 0.189013, 0.305650, 0.337837, 0.137500, 0.494748
1626, 0.866861, 0.124174, 0.266642, 0.227327, 0.137400, 0.453181
1627, 0.923618, 0.402450, 0.259548, 0.445458, 0.137300, 0.319060
1628, 0.083518, 0.000000, 0.364560, 0.000000, 0.137200, 0.277784
1629, 0.448715, 0.061323, 0.318911, 0.142771, 0.137100, 0.698498
1630, 0.828299, 0.150823, 0.271463, 0.282747, 0.000000, 0.506993
1631, 0.679338, 0.087987, 0.290083, 0.146332, 0.136900, 0.323351
1632, 0.528053, 0.044991, 0.308993, 0.083635, 0.136800, 0.389251
1633, 0.207787, 0.111813, 0.349027, 0.209493, 0.136700, 0.465773
1634, 0.360073, 0.299914, 0.329991, 0.547939, 0.136600, 0.656972
1635, 0.389022, 0.183514, 0.326372, 0.347591, 0.136500, 0.552386
1636, 0.902297, 0.034435, 0.262213, 0.072949, 0.136400, 0.530932
1637, 0.077137, 0.184531, 0.365358, 0.265824, 0.136300, 0.295836
1638, 0.947710, 0.130423, 0.256536, 0.289323, 0.136200, 0.710786
1639, 0.210394, 0.000000, 0.348701, 0.000000, 0.136100, 0.265567
1640, 0.819481, 0.148329, 0.272565, 0.308146, 0.000000, 0.634365
1641, 0.596756, 0.264901, 0.300406, 0.364397, 0.135900, 0.334777
1642, 0.631585, 0.000000, 0.296052, 0.000000, 0.135800, 0.426722
1643, 0.434822, 0.139096, 0.320647, 0.242285, 0.135700, 0.416447
1644, 0.038168, 0.201099, 0.370229, 0.362478, 0.135600, 0.516325
1645, 0.184311, 0.256193, 0.351961, 0.522942, 0.135500, 0.746566
1646, 0.390738, 0.064930, 0.326158, 0.145326, 0.135400, 0.638938
1647, 0.136167, 0.000000, 0.357979, 0.000000, 0.135300, 0.528418
1648, 0.920923, 0.046608, 0.259885, 0.107611, 0.135200, 0.665830
1649, 0.798275, 0.106679, 0.275216, 0.165860, 0.135100, 0.285088
1650, 0.914660, 0.151717, 0.260667, 0.240003, 0.000000, 0.339332
1651, 0.847539, 0.834426, 0.269058, 0.289607, 0.134900, 0.344022
1652, 0.186465, 0.370265, 0.351692, 0.435657, 0.134800, 0.291607
1653, 0.253717, 0.676789, 0.343285, 0.823402, 0.134700, 0.709483
1654, 0.942929, 0.384581, 0.257134, 0.633636, 0.134600, 0.572128
1655, 0.722442, 0.715888, 0.284695, 0.373034, 0.134500, 0.311770
1656, 0.880850, 0.670954, 0.264894, 0.523149, 0.134400, 0.397262
1657, 0.142080, 0.411822, 0.357240, 0.444598, 0.134300, 0.285618
1658, 0.385779, 0.514882, 0.326778, 0.784404, 0.134200, 0.684523
1659, 0.430763, 0.603058, 0.321155, 0.707641, 0.134100, 0.564542
1660, 0.598147, 0.605238, 0.300232, 0.685311, 0.000000, 0.535517
1661, 0.074598, 0.712526, 0.365675, 0.579997, 0.133900, 0.461748
1662, 0.690182, 0.732694, 0.288727, 0.891453, 0.133800, 0.777961
1663, 0.520195, 0.902850, 0.309976, 0.379285, 0.133700, 0.459565
1664, 0.525084, 0.657267, 0.309364, 0.638245, 0.133600, 0.492482
1665, 0.342335, 0.698603, 0.332208, 0.627410, 0.133500, 0.502959
1666, 0.653611, 0.611649, 0.293299, 0.731107, 0.133400, 0.595505
1667, 0.177700, 0.523865, 0.352788, 0.566935, 0.133300, 0.400035
1668, 0.143211, 0.820277, 0.357099, 0.807799, 0.133200, 0.752731
1669, 0.820678, 0.488645, 0.272415, 0.765339, 0.133100, 0.675573
1670, 0.781452, 0.603562, 0.277318, 0.488985, 0.000000, 0.342316
1671, 0.602846, 0.563253, 0.299644, 0.512580, 0.132900, 0.351646
1672, 0.401992, 0.723340, 0.324751, 0.572930, 0.132800, 0.461704
1673, 0.933765, 0.471203, 0.258279, 0.650104, 0.132700, 0.506280
1674, 0.862415, 0.540776, 0.267198, 0.443744, 0.132600, 0.286321
1675, 0.912885, 0.721788, 0.260889, 0.417440, 0.132500, 0.345878
1676, 0.065375, 0.439302, 0.366828, 0.442418, 0.132400, 0.277940
1677, 0.151690, 0.587781, 0.356039, 0.861620, 0.132300, 0.747075
1678, 0.947338, 0.590518, 0.256583, 0.820463, 0.132200, 0.702501
1679, 0.079149, 0.826293, 0.365106, 0.275483, 0.132100, 0.328996
1680, 0.960702, 0.610334, 0.254912, 0.864733, 0.000000, 0.746400
1681, 0.048454, 0.337241, 0.368943, 0.383560, 0.131900, 0.245175
1682, 0.148910, 0.858088, 0.356386, 0.883380, 0.131800, 0.794099
1683, 0.560184, 0.738022, 0.304977, 0.845678, 0.131700, 0.746688
1684, 0.357179, 0.673053, 0.330353, 0.613437, 0.131600, 0.471526
1685, 0.377581, 0.540432, 0.327802, 0.703443, 0.131500, 0.560712
1686, 0.771723, 0.665262, 0.278535, 0.716207, 0.131400, 0.590524
1687, 0.808467, 0.534118, 0.273942, 0.516332, 0.131300, 0.350524
1688, 0.485809, 0.728230, 0.314274, 0.446085, 0.131200, 0.370139
1689, 0.764646, 0.568126, 0.279419, 0.652369, 0.131100, 0.486004
1690, 0.980505, 0.603422, 0.252437, 0.517188, 0.000000, 0.366160
1691, 0.073272, 0.695715, 0.365841, 0.364128, 0.130900, 0.293631
1692, 0.677610, 0.456988, 0.290299, 0.766503, 0.130800, 0.705177
1693, 0.837832, 0.652829, 0.270271, 0.553127, 0.130700, 0.413872
1694, 0.863930, 0.433779, 0.267009, 0.467979, 0.130600, 0.305920
1695, 0.084377, 0.580544, 0.364453, 0.471684, 0.130500, 0.320436
1696, 0.500870, 0.619067, 0.312391, 0.865399, 0.130400, 0.746192
1697, 0.526077, 0.646402, 0.309240, 0.649810, 0.130300, 0.501920
1698, 0.663880, 0.567422, 0.292015, 0.633186, 0.130200, 0.466511
1699, 0.138674, 0.644454, 0.357666, 0.562400, 0.130100, 0.418457
1700, 0.380484, 0.609473, 0.327440, 0.834155, 0.000000, 0.715275
1701, 0.634420, 0.611392, 0.295698, 0.711626, 0.129900, 0.570945
1702, 0.963273, 0.547414, 0.254591, 0.579690, 0.129800, 0.413118
1703, 0.112377, 0.340287, 0.360953, 0.384568, 0.129700, 0.244735
1704, 0.171073, 0.535438, 0.353616, 0.810629, 0.129600, 0.707426
1705, 0.783990, 0.610289, 0.277001, 0.817965, 0.129500, 0.697795
1706, 0.300729, 0.557763, 0.337409, 0.511508, 0.129400, 0.349581
1707, 0.792182, 0.542168, 0.275977, 0.729638, 0.129300, 0.597622
1708, 0.097911, 0.552898, 0.362761, 0.507755, 0.129200, 0.345249
1709, 0.277907, 0.301189, 0.340262, 0.577206, 0.129100, 0.641189
1710, 0.050366, 0.607456, 0.368704, 0.762955, 0.000000, 0.634304
1711, 0.287877, 0.587021, 0.339015, 0.868592, 0.128900, 0.754282
1712, 0.127576, 0.762977, 0.359053, 0.754183, 0.128800, 0.676768
1713, 0.758728, 0.644994, 0.280159, 0.850552, 0.128700, 0.731468
1714, 0.188660, 0.510002, 0.351418, 0.519041, 0.128600, 0.351693
1715, 0.850582, 0.488939, 0.268677, 0.747042, 0.128500, 0.648847
1716, 0.158969, 0.613476, 0.355129, 0.471592, 0.128400, 0.331623
1717, 0.797988, 0.506579, 0.275252, 0.771635, 0.128300, 0.672163
1718, 0.787979, 0.670287, 0.276503, 0.481176, 0.128200, 0.364025
1719, 0.513357, 0.699894, 0.310830, 0.473731, 0.128100, 0.373818
1720, 0.927421, 0.604038, 0.259072, 0.643586, 0.000000, 0.479607
1721, 0.936938, 0.640645, 0.257883, 0.422446, 0.127900, 0.305234
1722, 0.613033, 0.749345, 0.298371, 0.352425, 0.127800, 0.319900
1723, 0.908956, 0.543357, 0.261381, 0.588751, 0.127700, 0.421994
1724, 0.497077, 0.642886, 0.312865, 0.431415, 0.127600, 0.312958
1725, 0.888029, 0.462515, 0.263996, 0.608166, 0.127500, 0.456518
1726, 0.033672, 0.509065, 0.370791, 0.464030, 0.127400, 0.298760
1727, 0.572156, 0.668638, 0.303481, 0.907705, 0.127300, 0.779024
1728, 0.955989, 0.344661, 0.255501, 0.499334, 0.127200, 0.397423
1729, 0.669022, 0.786525, 0.291372, 0.308685, 0.127100, 0.318580
1730, 0.880375, 0.603120, 0.264953, 0.565293, 0.000000, 0.408224
1731, 0.235168, 0.794757, 0.345604, 0.351092, 0.126900, 0.351389
1732, 0.287556, 0.301649, 0.339056, 0.543354, 0.126800, 0.554513
1733, 0.336634, 0.477346, 0.332921, 0.699213, 0.126700, 0.583242
1734, 0.216635, 0.532112, 0.347921, 0.709102, 0.126600, 0.571061
1735, 0.007051, 0.736645, 0.374119, 0.804217, 0.126500, 0.710216
1736, 0.995578, 0.526722, 0.250553, 0.851317, 0.126400, 0.759189
1737, 0.309744, 0.616259, 0.336282, 0.396411, 0.126300, 0.275130
1738, 0.643729, 0.721623, 0.294534, 0.749893, 0.126200, 0.651285
1739, 0.964412, 0.450574, 0.254449, 0.546367, 0.126100, 0.389815
1740, 0.915126, 0.603059, 0.260609, 0.416850, 0.000000, 0.284726
1741, 0.550505, 0.590376, 0.306187, 0.444810, 0.125900, 0.301670
1742, 0.441455, 0.615116, 0.319818, 0.624990, 0.125800, 0.464603
1743, 0.314534, 0.613940, 0.335683, 0.680791, 0.125700, 0.531212
1744, 0.634049, 0.762573, 0.295744, 0.737357, 0.125600, 0.660686
1745, 0.970859, 0.484879, 0.253643, 0.564154, 0.125500, 0.401359
1746, 0.735555, 0.600595, 0.283056, 0.414386, 0.125400, 0.281892
1747, 0.608310, 0.646206, 0.298961, 0.523445, 0.125300, 0.386800
1748, 0.495196, 0.653252, 0.313101, 0.590750, 0.125200, 0.445467
1749, 0.641297, 0.574639, 0.294838, 0.649115, 0.125100, 0.482225
1750, 0.317399, 0.603033, 0.335325, 0.579232, 0.000000, 0.420697
1751, 0.340848, 0.732646, 0.332394, 0.743214, 0.124900, 0.649922
1752, 0.211939, 0.567999, 0.348508, 0.720958, 0.124800, 0.581086
1753, 0.841030, 0.640965, 0.269871, 0.804481, 0.124700, 0.684290
1754, 0.288480, 0.401208, 0.338940, 0.453550, 0.124600, 0.299226
1755, 0.387546, 0.731397, 0.326557, 0.761095, 0.124500, 0.667125
1756, 0.425460, 0.635409, 0.321818, 0.710406, 0.124400, 0.574290
1757, 0.206769, 0.466194, 0.349154, 0.637968, 0.124300, 0.489337
1758, 0.222163, 0.767299, 0.347230, 0.804790, 0.124200, 0.723920
1759, 0.550279, 0.699725, 0.306215, 0.803743, 0.124100, 0.696778
1760, 0.421031, 0.603501, 0.322371, 0.624985, 0.000000, 0.462426
1761, 0.529665, 0.624222, 0.308792, 0.692119, 0.123900, 0.548333
1762, 0.237068, 0.447327, 0.345366, 0.587370, 0.123800, 0.438660
1763, 0.472035, 0.826474, 0.315996, 0.764477, 0.123700, 0.723322
1764, 0.387167, 0.818151, 0.326604, 0.607929, 0.123600, 0.578029
1765, 0.486146, 0.634211, 0.314232, 0.710533, 0.123500, 0.574150
1766, 0.316103, 0.697889, 0.335487, 0.650244, 0.123400, 0.529005
1767, 0.094900, 0.346310, 0.363137, 0.574666, 0.123300, 0.517552
1768, 0.658327, 0.540784, 0.292709, 0.821781, 0.123200, 0.718456
1769, 0.814875, 0.625337, 0.273141, 0.568535, 0.123100, 0.417290
1770, 0.999584, 0.603580, 0.250052, 0.491900, 0.000000, 0.344757
1771, 0.410595, 0.512292, 0.323676, 0.416593, 0.122900, 0.257604
1772, 0.244491, 0.415979, 0.344439, 0.609217, 0.122800, 0.484574
1773, 0.178621, 0.712200, 0.352672, 0.790013, 0.122700, 0.687515
1774, 0.080362, 0.600777, 0.364955, 0.810962, 0.122600, 0.690631
1775, 0.462043, 0.686096, 0.317245, 0.884747, 0.122500, 0.766106
1776, 0.056616, 0.515046, 0.367923, 0.647183, 0.122400, 0.484066
1777, 0.543827, 0.728387, 0.307022, 0.902356, 0.122300, 0.781588
1778, 0.984296, 0.795665, 0.251963, 0.573438, 0.122200, 0.527627
1779, 0.289608, 0.956787, 0.338799, 0.081431, 0.122100, 0.358785
1780, 0.078223, 0.975561, 0.365222, 0.617262, 0.000000, 0.747407
1781, 0.245553, 0.987395, 0.344306, 0.779209, 0.121900, 0.816810
1782, 0.299544, 0.858896, 0.337557, 0.741982, 0.121800, 0.738955
1783, 0.407598, 1.000000, 0.324050, 0.583714, 0.121700, 0.748780
1784, 0.190964, 0.953455, 0.351130, 0.544656, 0.121600, 0.672863
1785, 0.069269, 0.960155, 0.366341, 0.711096, 0.121500, 0.791675
1786, 0.277611, 0.927976, 0.340299, 0.831141, 0.121400, 0.814084
1787, 0.231009, 0.991245, 0.346124, 0.611184, 0.121300, 0.757895
1788, 0.274356, 0.889589, 0.340705, 0.733773, 0.121200, 0.755042
1789, 0.811620, 0.785323, 0.273548, 0.755872, 0.121100, 0.701300
1790, 0.052784, 0.974396, 0.368402, 0.194545, 0.000000, 0.436913
1791, 0.621038, 0.819163, 0.297370, 0.893495, 0.120900, 0.809025
1792, 0.574153, 0.784492, 0.303231, 0.529517, 0.120800, 0.481413
1793, 0.354539, 0.977257, 0.330683, 0.383844, 0.120700, 0.571286
1794, 0.678417, 0.876790, 0.290198, 0.651660, 0.120600, 0.681323
1795, 0.327610, 0.912594, 0.334049, 0.377506, 0.120500, 0.483209
1796, 0.045536, 1.000000, 0.369308, 0.560325, 0.120400, 0.733644
1797, 0.993727, 1.000000, 0.250784, 0.795387, 0.120300, 0.822707
1798, 0.589549, 0.972546, 0.301306, 0.049585, 0.120200, 0.357998
1799, 0.743057, 1.000000, 0.282118, 0.342043, 0.120100, 0.568710
1800, 0.142279, 0.974520, 0.357215, 0.250048, 0.000000, 0.467508
1801, 0.884131, 1.000000, 0.264484, 0.714768, 0.119900, 0.806469
1802, 0.499151, 1.000000, 0.312606, 0.096557, 0.119800, 0.410385
1803, 0.387766, 1.000000, 0.326529, 0.417374, 0.119700, 0.629669
1804, 0.921853, 0.766520, 0.259768, 0.689353, 0.119600, 0.624213
1805, 0.674332, 0.941935, 0.290709, 0.152498, 0.119500, 0.382094
1806, 0.676306, 1.000000, 0.290462, 0.271390, 0.119400, 0.509542
1807, 0.103280, 0.829304, 0.362090, 0.459633, 0.119300, 0.466243
1808, 0.959953, 1.000000, 0.255006, 0.747267, 0.119200, 0.813752
1809, 0.915236, 0.992770, 0.260596, 0.045095, 0.119100, 0.376229
1810, 0.520441, 0.974206, 0.309945, 0.110695, 0.000000, 0.391540
1811, 0.150981, 0.890810, 0.356127, 0.518110, 0.118900, 0.577748
1812, 0.397186, 0.972534, 0.325352, 0.732603, 0.118800, 0.802361
1813, 0.028695, 0.972813, 0.371413, 0.532768, 0.118700, 0.685323
1814, 0.749986, 1.000000, 0.281252, 0.809421, 0.118600, 0.825255
1815, 0.202817, 0.854857, 0.349648, 0.384899, 0.118500, 0.438846
1816, 0.273948, 1.000000, 0.340757, 0.664319, 0.118400, 0.793227
1817, 0.213763, 0.866479, 0.348280, 0.717079, 0.118300, 0.725444
1818, 0.127588, 0.797538, 0.359051, 0.791663, 0.118200, 0.739139
1819, 0.950079, 0.898360, 0.256240, 0.805299, 0.118100, 0.800785
1820, 0.217948, 0.974142, 0.347756, 0.082507, 0.000000, 0.376639
1821, 0.057245, 1.000000, 0.367844, 0.651710, 0.117900, 0.789195
1822, 0.476283, 0.872371, 0.315465, 0.870927, 0.117800, 0.812085
1823, 0.069270, 1.000000, 0.366341, 0.436430, 0.117700, 0.644535
1824, 0.035908, 0.975467, 0.370512, 0.796465, 0.117600, 0.817382
1825, 0.475952, 0.792147, 0.315506, 0.910836, 0.117500, 0.809814
1826, 0.220280, 0.903575, 0.347465, 0.539809, 0.117400, 0.612312
1827, 0.410151, 1.000000, 0.323731, 0.649767, 0.117300, 0.788351
1828, 0.600843, 0.966627, 0.299895, 0.528902, 0.117200, 0.675457
1829, 0.312140, 0.763322, 0.335983, 0.555007, 0.117100, 0.485932
1830, 0.705013, 0.975372, 0.286873, 0.599136, 0.000000, 0.735205
1831, 0.911956, 0.960137, 0.261005, 0.299813, 0.116900, 0.481493
1832, 0.900479, 1.000000, 0.262440, 0.073370, 0.116800, 0.398280
1833, 0.430422, 0.950468, 0.321197, 0.157291, 0.116700, 0.393007
1834, 0.676385, 1.000000, 0.290452, 0.474649, 0.116600, 0.673503
1835, 0.950888, 1.000000, 0.256139, 0.269679, 0.116500, 0.508099
1836, 0.952357, 1.000000, 0.255955, 0.040927, 0.116400, 0.381552
1837, 0.300315, 0.874348, 0.337461, 0.217819, 0.116300, 0.355683
1838, 0.849615, 0.993159, 0.268798, 0.590406, 0.116200, 0.746510
1839, 0.332621, 0.826575, 0.333422, 0.342502, 0.116100, 0.389403
1840, 0.409080, 0.975222, 0.323865, 0.582643, 0.000000, 0.723798
1841, 0.434955, 0.968766, 0.320631, 0.527483, 0.115900, 0.676791
1842, 0.231006, 0.945390, 0.346124, 0.531203, 0.115800, 0.653080
1843, 0.801232, 0.686231, 0.274846, 0.798620, 0.115700, 0.696897
1844, 0.585185, 1.000000, 0.301852, 0.165640, 0.115600, 0.446972
1845, 0.816579, 1.000000, 0.272928, 0.345680, 0.115500, 0.571717
1846, 0.246950, 0.991829, 0.344131, 0.165109, 0.115400, 0.438416
1847, 0.596412, 0.704025, 0.300449, 0.789095, 0.115300, 0.692829
1848, 0.829394, 0.900441, 0.271326, 0.452251, 0.115200, 0.528415
1849, 0.872679, 0.871740, 0.265915, 0.310287, 0.115100, 0.407507
1850, 0.875835, 0.974284, 0.265521, 0.145130, 0.000000, 0.410016
1851, 0.852390, 1.000000, 0.268451, 0.103471, 0.114900, 0.414016
1852, 0.926063, 0.913208, 0.259242, 0.244431, 0.114800, 0.406126
1853, 0.619908, 0.961465, 0.297511, 0.120990, 0.114700, 0.384284
1854, 0.138224, 1.000000, 0.357722, 0.316743, 0.114600, 0.547659
1855, 0.604427, 1.000000, 0.299447, 0.718147, 0.114500, 0.807285
1856, 0.193132, 1.000000, 0.350859, 0.329644, 0.114400, 0.558420
1857, 0.009200, 0.931458, 0.373850, 0.732710, 0.114300, 0.784579
1858, 0.236336, 1.000000, 0.345458, 0.825666, 0.114200, 0.828167
1859, 0.257889, 0.842434, 0.342764, 0.757345, 0.114100, 0.739378
1860, 0.496580, 0.975821, 0.312928, 0.642797, 0.000000, 0.763939
1861, 0.657300, 0.932467, 0.292838, 0.496139, 0.113900, 0.608422
1862, 0.181610, 1.000000, 0.352299, 0.285583, 0.113800, 0.521503
1863, 0.431242, 1.000000, 0.321095, 0.681991, 0.113700, 0.798411
1864, 0.123631, 0.803688, 0.359546, 0.643876, 0.113600, 0.607970
1865, 0.113867, 0.996701, 0.360767, 0.733378, 0.113500, 0.809921
1866, 0.929792, 1.000000, 0.258776, 0.738444, 0.113400, 0.811989
1867, 0.663531, 0.911383, 0.292059, 0.187929, 0.113300, 0.372524
1868, 0.801684, 0.914457, 0.274790, 0.386780, 0.113200, 0.490306
1869, 0.500955, 0.897813, 0.312381, 0.301284, 0.113100, 0.425100
1870, 0.738301, 0.974956, 0.282712, 0.446151, 0.000000, 0.620018
1871, 0.503027, 0.873719, 0.312122, 0.374433, 0.112900, 0.448053
1872, 0.753080, 1.000000, 0.280865, 0.414144, 0.112800, 0.627124
1873, 0.368547, 0.806509, 0.328932, 0.426040, 0.112700, 0.427239
1874, 0.406711, 0.924648, 0.324161, 0.602682, 0.112600, 0.687714
1875, 0.240913, 0.838243, 0.344886, 0.640420, 0.112500, 0.635893
1876, 0.233086, 1.000000, 0.345864, 0.632572, 0.112400, 0.778507
1877, 0.930074, 1.000000, 0.258741, 0.639095, 0.112300, 0.782280
1878, 0.809779, 0.977273, 0.273778, 0.093964, 0.112200, 0.385801
1879, 0.296619, 1.000000, 0.337923, 0.158518, 0.112100, 0.443172
1880, 0.567028, 0.975502, 0.304121, 0.611620, 0.000000, 0.743650
1881, 0.637880, 0.874288, 0.295265, 0.498633, 0.111900, 0.539595
1882, 0.089445, 0.763965, 0.363819, 0.531076, 0.111800, 0.469435
1883, 0.294856, 0.930535, 0.338143, 0.813819, 0.111700, 0.811047
1884, 0.082289, 1.000000, 0.364714, 0.587620, 0.111600, 0.751251
1885, 0.999165, 0.983828, 0.250104, 0.778909, 0.111500, 0.815927
1886, 0.120719, 0.968607, 0.359910, 0.051353, 0.111400, 0.354964
1887, 0.912856, 0.824082, 0.260893, 0.845451, 0.111300, 0.792722
1888, 0.727678, 1.000000, 0.284040, 0.072620, 0.111200, 0.397890
1889, 0.808678, 1.000000, 0.273915, 0.226935, 0.111100, 0.479890
1890, 0.479254, 0.974401, 0.315093, 0.196926, 0.000000, 0.438217
1891, 0.666032, 0.831179, 0.291746, 0.594562, 0.110900, 0.585017
1892, 0.398650, 1.000000, 0.325169, 0.278307, 0.110800, 0.515373
1893, 0.041421, 1.000000, 0.369822, 0.501125, 0.110700, 0.692837
1894, 0.435819, 1.000000, 0.320523, 0.798816, 0.110600, 0.823332
1895, 0.301584, 0.889090, 0.337302, 0.582355, 0.110500, 0.633908
1896, 0.202278, 0.967705, 0.349715, 0.615304, 0.110400, 0.738816
1897, 0.110322, 0.857421, 0.361210, 0.773737, 0.110300, 0.761354
1898, 0.989559, 1.000000, 0.251305, 0.741398, 0.110200, 0.812636
1899, 0.466027, 0.947797, 0.316747, 0.090709, 0.110100, 0.354821
1900, 0.824719, 0.975018, 0.271910, 0.474458, 0.000000, 0.642891
