leaderAction, followerAction, leaderProfit, followerProfit, leaderEstimatedProfit, followerEstimatedProfit, price
0.180000, 0.780000, 0.279000, 0.819000, 0.305256, 0.392320, 2.040000
0.180000, 0.790000, 0.277500, 0.816333, 0.305256, 0.392320, 2.030000
0.180000, 0.800000, 0.276000, 0.813333, 0.305256, 0.392320, 2.020000
0.180000, 0.810000, 0.274500, 0.810000, 0.305256, 0.392320, 2.010000
0.180000, 0.820000, 0.273000, 0.806334, 0.305256, 0.392320, 2.000000
0.180000, 0.830000, 0.271500, 0.802334, 0.305256, 0.392320, 1.990000
0.180000, 0.839999, 0.270000, 0.798000, 0.305256, 0.392320, 1.980000
0.180000, 0.849999, 0.268500, 0.793334, 0.305256, 0.392320, 1.970001
0.180000, 0.859999, 0.267000, 0.788334, 0.305256, 0.392320, 1.960001
0.180000, 0.869999, 0.265500, 0.783000, 0.305256, 0.392320, 1.950001
0.180000, 0.879999, 0.264000, 0.777334, 0.305256, 0.392320, 1.940001
0.180000, 0.889999, 0.262500, 0.771334, 0.305256, 0.392320, 1.930001
0.180000, 0.899999, 0.261000, 0.765000, 0.305256, 0.392320, 1.920001
0.180000, 0.909999, 0.259500, 0.758334, 0.305256, 0.392320, 1.910001
0.180000, 0.919999, 0.258000, 0.751334, 0.305256, 0.392320, 1.900001
0.180000, 0.929999, 0.256500, 0.744000, 0.305256, 0.392320, 1.890001
0.180000, 0.939999, 0.255000, 0.736334, 0.305256, 0.392320, 1.880001
0.180000, 0.949999, 0.253500, 0.728334, 0.305256, 0.392320, 1.870001
0.180000, 0.959999, 0.252000, 0.720001, 0.305256, 0.392320, 1.860001
0.180000, 0.969999, 0.250500, 0.711334, 0.305256, 0.392320, 1.850001
0.180000, 0.979999, 0.249000, 0.702334, 0.305256, 0.392320, 1.840001
0.180000, 0.989999, 0.247500, 0.693001, 0.305256, 0.392320, 1.830001
0.180000, 0.999999, 0.246000, 0.683334, 0.305256, 0.392320, 1.820001
0.190000, 0.000000, 0.414833, 0.000000, 0.316249, 0.400313, 2.810000
0.190000, 0.010000, 0.413250, 0.023250, 0.316249, 0.400313, 2.800000
0.190000, 0.020000, 0.411667, 0.046167, 0.316249, 0.400313, 2.790000
0.190000, 0.030000, 0.410083, 0.068750, 0.316249, 0.400313, 2.780000
0.190000, 0.040000, 0.408500, 0.091000, 0.316249, 0.400313, 2.770000
0.190000, 0.050000, 0.406917, 0.112917, 0.316249, 0.400313, 2.760000
0.190000, 0.060000, 0.405333, 0.134500, 0.316249, 0.400313, 2.750000
0.190000, 0.070000, 0.403750, 0.155750, 0.316249, 0.400313, 2.740000
0.190000, 0.080000, 0.402167, 0.176667, 0.316249, 0.400313, 2.730000
0.190000, 0.090000, 0.400583, 0.197250, 0.316249, 0.400313, 2.720000
0.190000, 0.100000, 0.399000, 0.217500, 0.316249, 0.400313, 2.710000
0.190000, 0.110000, 0.397417, 0.237417, 0.316249, 0.400313, 2.700000
0.190000, 0.120000, 0.395833, 0.257000, 0.316249, 0.400313, 2.690000
0.190000, 0.130000, 0.394250, 0.276250, 0.316249, 0.400313, 2.680000
0.190000, 0.140000, 0.392667, 0.295167, 0.316249, 0.400313, 2.670000
0.190000, 0.150000, 0.391083, 0.313750, 0.316249, 0.400313, 2.660000
0.190000, 0.160000, 0.389500, 0.332000, 0.316249, 0.400313, 2.650000
0.190000, 0.170000, 0.387917, 0.349917, 0.316249, 0.400313, 2.640000
0.190000, 0.180000, 0.386333, 0.367500, 0.316249, 0.400313, 2.630000
0.190000, 0.190000, 0.384750, 0.384750, 0.316249, 0.400313, 2.620000
0.190000, 0.200000, 0.383167, 0.401667, 0.316249, 0.400313, 2.610000
0.190000, 0.210000, 0.381583, 0.418250, 0.316249, 0.400313, 2.600000
0.190000, 0.220000, 0.380000, 0.434500, 0.316249, 0.400313, 2.590000
0.190000, 0.230000, 0.378417, 0.450417, 0.316249, 0.400313, 2.580000
0.190000, 0.240000, 0.376833, 0.466000, 0.316249, 0.400313, 2.570000
0.190000, 0.250000, 0.375250, 0.481250, 0.316249, 0.400313, 2.560000
0.190000, 0.260000, 0.373667, 0.496167, 0.316249, 0.400313, 2.550000
0.190000, 0.270000, 0.372083, 0.510750, 0.316249, 0.400313, 2.540000
0.190000, 0.280000, 0.370500, 0.525000, 0.316249, 0.400313, 2.530000
0.190000, 0.290000, 0.368917, 0.538917, 0.316249, 0.400313, 2.520000
0.190000, 0.300000, 0.367333, 0.552500, 0.316249, 0.400313, 2.510000
0.190000, 0.310000, 0.365750, 0.565750, 0.316249, 0.400313, 2.500000
0.190000, 0.320000, 0.364167, 0.578667, 0.316249, 0.400313, 2.490000
0.190000, 0.330000, 0.362583, 0.591250, 0.316249, 0.400313, 2.480000
0.190000, 0.340000, 0.361000, 0.603500, 0.316249, 0.400313, 2.470000
0.190000, 0.350000, 0.359417, 0.615417, 0.316249, 0.400313, 2.460000
0.190000, 0.360000, 0.357833, 0.627000, 0.316249, 0.400313, 2.450000
0.190000, 0.370000, 0.356250, 0.638250, 0.316249, 0.400313, 2.440000
0.190000, 0.380000, 0.354667, 0.649167, 0.316249, 0.400313, 2.430000
0.190000, 0.390000, 0.353083, 0.659750, 0.316249, 0.400313, 2.420000
0.190000, 0.400000, 0.351500, 0.670000, 0.316249, 0.400313, 2.410000
0.190000, 0.410000, 0.349917, 0.679917, 0.316249, 0.400313, 2.400000
0.190000, 0.420000, 0.348333, 0.689500, 0.316249, 0.400313, 2.390000
0.190000, 0.430000, 0.346750, 0.698750, 0.316249, 0.400313, 2.380000
0.190000, 0.440000, 0.345167, 0.707667, 0.316249, 0.400313, 2.370000
0.190000, 0.450000, 0.343583, 0.716250, 0.316249, 0.400313, 2.360000
0.190000, 0.460000, 0.342000, 0.724500, 0.316249, 0.400313, 2.350000
0.190000, 0.470000, 0.340417, 0.732417, 0.316249, 0.400313, 2.340000
0.190000, 0.480000, 0.338833, 0.740000, 0.316249, 0.400313, 2.330000
0.190000, 0.490000, 0.337250, 0.747250, 0.316249, 0.400313, 2.320000
0.190000, 0.500000, 0.335667, 0.754167, 0.316249, 0.400313, 2.310000
0.190000, 0.510000, 0.334083, 0.760750, 0.316249, 0.400313, 2.300000
0.190000, 0.520000, 0.332500, 0.767000, 0.316249, 0.400313, 2.290000
0.190000, 0.530000, 0.330917, 0.772917, 0.316249, 0.400313, 2.280000
0.190000, 0.540000, 0.329333, 0.778500, 0.316249, 0.400313, 2.270000
0.190000, 0.550000, 0.327750, 0.783750, 0.316249, 0.400313, 2.260000
0.190000, 0.560000, 0.326167, 0.788667, 0.316249, 0.400313, 2.250000
0.190000, 0.570000, 0.324583, 0.793250, 0.316249, 0.400313, 2.240000
0.190000, 0.580000, 0.323000, 0.797500, 0.316249, 0.400313, 2.230000
0.190000, 0.590000, 0.321417, 0.801417, 0.316249, 0.400313, 2.220000
0.190000, 0.600000, 0.319833, 0.805000, 0.316249, 0.400313, 2.210000
0.190000, 0.610000, 0.318250, 0.808250, 0.316249, 0.400313, 2.200000
0.190000, 0.620000, 0.316667, 0.811167, 0.316249, 0.400313, 2.190000
0.190000, 0.630000, 0.315083, 0.813750, 0.316249, 0.400313, 2.180000
0.190000, 0.640000, 0.313500, 0.816000, 0.316249, 0.400313, 2.170000
0.190000, 0.650000, 0.311917, 0.817917, 0.316249, 0.400313, 2.160000
0.190000, 0.660000, 0.310333, 0.819500, 0.316249, 0.400313, 2.150000
0.190000, 0.670000, 0.308750, 0.820750, 0.316249, 0.400313, 2.140000
0.190000, 0.680000, 0.307167, 0.821667, 0.316249, 0.400313, 2.130000
0.190000, 0.690000, 0.305583, 0.822250, 0.316249, 0.400313, 2.120000
0.190000, 0.700000, 0.304000, 0.822500, 0.316249, 0.400313, 2.110000
0.190000, 0.710000, 0.302417, 0.822417, 0.316249, 0.400313, 2.100000
0.190000, 0.720000, 0.300833, 0.822000, 0.316249, 0.400313, 2.090000
0.190000, 0.730000, 0.299250, 0.821250, 0.316249, 0.400313, 2.080000
0.190000, 0.740000, 0.297667, 0.820167, 0.316249, 0.400313, 2.070000
0.190000, 0.750000, 0.296083, 0.818750, 0.316249, 0.400313, 2.060000
0.190000, 0.760000, 0.294500, 0.817000, 0.316249, 0.400313, 2.050000
0.190000, 0.770000, 0.292917, 0.814917, 0.316249, 0.400313, 2.040000
0.190000, 0.780000, 0.291333, 0.812500, 0.316249, 0.400313, 2.030000
0.190000, 0.790000, 0.289750, 0.809750, 0.316249, 0.400313, 2.020000
0.190000, 0.800000, 0.288167, 0.806667, 0.316249, 0.400313, 2.010000
0.190000, 0.810000, 0.286583, 0.803250, 0.316249, 0.400313, 2.000000
0.190000, 0.820000, 0.285000, 0.799500, 0.316249, 0.400313, 1.990000
0.190000, 0.830000, 0.283417, 0.795417, 0.316249, 0.400313, 1.980000
0.190000, 0.839999, 0.281833, 0.791000, 0.316249, 0.400313, 1.970001
0.190000, 0.849999, 0.280250, 0.786250, 0.316249, 0.400313, 1.960001
0.190000, 0.859999, 0.278667, 0.781167, 0.316249, 0.400313, 1.950001
0.190000, 0.869999, 0.277083, 0.775750, 0.316249, 0.400313, 1.940001
0.190000, 0.879999, 0.275500, 0.770000, 0.316249, 0.400313, 1.930001
0.190000, 0.889999, 0.273917, 0.763917, 0.316249, 0.400313, 1.920001
0.190000, 0.899999, 0.272333, 0.757500, 0.316249, 0.400313, 1.910001
0.190000, 0.909999, 0.270750, 0.750750, 0.316249, 0.400313, 1.900001
0.190000, 0.919999, 0.269167, 0.743667, 0.316249, 0.400313, 1.890001
0.190000, 0.929999, 0.267583, 0.736250, 0.316249, 0.400313, 1.880001
0.190000, 0.939999, 0.266000, 0.728500, 0.316249, 0.400313, 1.870001
0.190000, 0.949999, 0.264417, 0.720417, 0.316249, 0.400313, 1.860001
0.190000, 0.959999, 0.262833, 0.712001, 0.316249, 0.400313, 1.850001
0.190000, 0.969999, 0.261250, 0.703251, 0.316249, 0.400313, 1.840001
0.190000, 0.979999, 0.259667, 0.694167, 0.316249, 0.400313, 1.830001
0.190000, 0.989999, 0.258083, 0.684751, 0.316249, 0.400313, 1.820001
0.190000, 0.999999, 0.256500, 0.675001, 0.316249, 0.400313, 1.810001
0.200000, 0.000000, 0.433333, 0.000000, 0.325440, 0.408360, 2.800000
0.200000, 0.010000, 0.431667, 0.023167, 0.325440, 0.408360, 2.790000
0.200000, 0.020000, 0.430000, 0.046000, 0.325440, 0.408360, 2.780000
0.200000, 0.030000, 0.428333, 0.068500, 0.325440, 0.408360, 2.770000
0.200000, 0.040000, 0.426667, 0.090667, 0.325440, 0.408360, 2.760000
0.200000, 0.050000, 0.425000, 0.112500, 0.325440, 0.408360, 2.750000
0.200000, 0.060000, 0.423333, 0.134000, 0.325440, 0.408360, 2.740000
0.200000, 0.070000, 0.421667, 0.155167, 0.325440, 0.408360, 2.730000
0.200000, 0.080000, 0.420000, 0.176000, 0.325440, 0.408360, 2.720000
0.200000, 0.090000, 0.418333, 0.196500, 0.325440, 0.408360, 2.710000
0.200000, 0.100000, 0.416667, 0.216667, 0.325440, 0.408360, 2.700000
0.200000, 0.110000, 0.415000, 0.236500, 0.325440, 0.408360, 2.690000
0.200000, 0.120000, 0.413333, 0.256000, 0.325440, 0.408360, 2.680000
0.200000, 0.130000, 0.411667, 0.275167, 0.325440, 0.408360, 2.670000
0.200000, 0.140000, 0.410000, 0.294000, 0.325440, 0.408360, 2.660000
0.200000, 0.150000, 0.408333, 0.312500, 0.325440, 0.408360, 2.650000
0.200000, 0.160000, 0.406667, 0.330667, 0.325440, 0.408360, 2.640000
0.200000, 0.170000, 0.405000, 0.348500, 0.325440, 0.408360, 2.630000
0.200000, 0.180000, 0.403333, 0.366000, 0.325440, 0.408360, 2.620000
0.200000, 0.190000, 0.401667, 0.383167, 0.325440, 0.408360, 2.610000
0.200000, 0.200000, 0.400000, 0.400000, 0.325440, 0.408360, 2.600000
0.200000, 0.210000, 0.398333, 0.416500, 0.325440, 0.408360, 2.590000
0.200000, 0.220000, 0.396667, 0.432667, 0.325440, 0.408360, 2.580000
0.200000, 0.230000, 0.395000, 0.448500, 0.325440, 0.408360, 2.570000
0.200000, 0.240000, 0.393333, 0.464000, 0.325440, 0.408360, 2.560000
0.200000, 0.250000, 0.391667, 0.479167, 0.325440, 0.408360, 2.550000
0.200000, 0.260000, 0.390000, 0.494000, 0.325440, 0.408360, 2.540000
0.200000, 0.270000, 0.388333, 0.508500, 0.325440, 0.408360, 2.530000
0.200000, 0.280000, 0.386667, 0.522667, 0.325440, 0.408360, 2.520000
0.200000, 0.290000, 0.385000, 0.536500, 0.325440, 0.408360, 2.510000
0.200000, 0.300000, 0.383333, 0.550000, 0.325440, 0.408360, 2.500000
0.200000, 0.310000, 0.381667, 0.563167, 0.325440, 0.408360, 2.490000
0.200000, 0.320000, 0.380000, 0.576000, 0.325440, 0.408360, 2.480000
0.200000, 0.330000, 0.378333, 0.588500, 0.325440, 0.408360, 2.470000
0.200000, 0.340000, 0.376667, 0.600667, 0.325440, 0.408360, 2.460000
0.200000, 0.350000, 0.375000, 0.612500, 0.325440, 0.408360, 2.450000
0.200000, 0.360000, 0.373333, 0.624000, 0.325440, 0.408360, 2.440000
0.200000, 0.370000, 0.371667, 0.635167, 0.325440, 0.408360, 2.430000
0.200000, 0.380000, 0.370000, 0.646000, 0.325440, 0.408360, 2.420000
0.200000, 0.390000, 0.368333, 0.656500, 0.325440, 0.408360, 2.410000
0.200000, 0.400000, 0.366667, 0.666667, 0.325440, 0.408360, 2.400000
0.200000, 0.410000, 0.365000, 0.676500, 0.325440, 0.408360, 2.390000
0.200000, 0.420000, 0.363333, 0.686000, 0.325440, 0.408360, 2.380000
0.200000, 0.430000, 0.361667, 0.695167, 0.325440, 0.408360, 2.370000
0.200000, 0.440000, 0.360000, 0.704000, 0.325440, 0.408360, 2.360000
0.200000, 0.450000, 0.358333, 0.712500, 0.325440, 0.408360, 2.350000
0.200000, 0.460000, 0.356667, 0.720667, 0.325440, 0.408360, 2.340000
0.200000, 0.470000, 0.355000, 0.728500, 0.325440, 0.408360, 2.330000
0.200000, 0.480000, 0.353333, 0.736000, 0.325440, 0.408360, 2.320000
0.200000, 0.490000, 0.351667, 0.743167, 0.325440, 0.408360, 2.310000
0.200000, 0.500000, 0.350000, 0.750000, 0.325440, 0.408360, 2.300000
0.200000, 0.510000, 0.348333, 0.756500, 0.325440, 0.408360, 2.290000
0.200000, 0.520000, 0.346667, 0.762667, 0.325440, 0.408360, 2.280000
0.200000, 0.530000, 0.345000, 0.768500, 0.325440, 0.408360, 2.270000
0.200000, 0.540000, 0.343333, 0.774000, 0.325440, 0.408360, 2.260000
0.200000, 0.550000, 0.341667, 0.779167, 0.325440, 0.408360, 2.250000
0.200000, 0.560000, 0.340000, 0.784000, 0.325440, 0.408360, 2.240000
0.200000, 0.570000, 0.338333, 0.788500, 0.325440, 0.408360, 2.230000
0.200000, 0.580000, 0.336667, 0.792667, 0.325440, 0.408360, 2.220000
0.200000, 0.590000, 0.335000, 0.796500, 0.325440, 0.408360, 2.210000
0.200000, 0.600000, 0.333333, 0.800000, 0.325440, 0.408360, 2.200000
0.200000, 0.610000, 0.331667, 0.803167, 0.325440, 0.408360, 2.190000
0.200000, 0.620000, 0.330000, 0.806000, 0.325440, 0.408360, 2.180000
0.200000, 0.630000, 0.328333, 0.808500, 0.325440, 0.408360, 2.170000
0.200000, 0.640000, 0.326667, 0.810667, 0.325440, 0.408360, 2.160000
0.200000, 0.650000, 0.325000, 0.812500, 0.325440, 0.408360, 2.150000
0.200000, 0.660000, 0.323333, 0.814000, 0.325440, 0.408360, 2.140000
0.200000, 0.670000, 0.321667, 0.815167, 0.325440, 0.408360, 2.130000
0.200000, 0.680000, 0.320000, 0.816000, 0.325440, 0.408360, 2.120000
0.200000, 0.690000, 0.318333, 0.816500, 0.325440, 0.408360, 2.110000
0.200000, 0.700000, 0.316667, 0.816667, 0.325440, 0.408360, 2.100000
0.200000, 0.710000, 0.315000, 0.816500, 0.325440, 0.408360, 2.090000
0.200000, 0.720000, 0.313333, 0.816000, 0.325440, 0.408360, 2.080000
0.200000, 0.730000, 0.311667, 0.815167, 0.325440, 0.408360, 2.070000
0.200000, 0.740000, 0.310000, 0.814000, 0.325440, 0.408360, 2.060000
0.200000, 0.750000, 0.308333, 0.812500, 0.325440, 0.408360, 2.050000
0.200000, 0.760000, 0.306667, 0.810667, 0.325440, 0.408360, 2.040000
0.200000, 0.770000, 0.305000, 0.808500, 0.325440, 0.408360, 2.030000
0.200000, 0.780000, 0.303333, 0.806000, 0.325440, 0.408360, 2.020000
0.200000, 0.790000, 0.301667, 0.803167, 0.325440, 0.408360, 2.010000
0.200000, 0.800000, 0.300000, 0.800000, 0.325440, 0.408360, 2.000000
0.200000, 0.810000, 0.298333, 0.796500, 0.325440, 0.408360, 1.990000
0.200000, 0.820000, 0.296667, 0.792667, 0.325440, 0.408360, 1.980000
0.200000, 0.830000, 0.295000, 0.788500, 0.325440, 0.408360, 1.970001
0.200000, 0.839999, 0.293333, 0.784000, 0.325440, 0.408360, 1.960001
0.200000, 0.849999, 0.291667, 0.779167, 0.325440, 0.408360, 1.950001
0.200000, 0.859999, 0.290000, 0.774000, 0.325440, 0.408360, 1.940001
0.200000, 0.869999, 0.288333, 0.768500, 0.325440, 0.408360, 1.930001
0.200000, 0.879999, 0.286667, 0.762667, 0.325440, 0.408360, 1.920001
0.200000, 0.889999, 0.285000, 0.756500, 0.325440, 0.408360, 1.910001
0.200000, 0.899999, 0.283333, 0.750000, 0.325440, 0.408360, 1.900001
0.200000, 0.909999, 0.281667, 0.743167, 0.325440, 0.408360, 1.890001
0.200000, 0.919999, 0.280000, 0.736000, 0.325440, 0.408360, 1.880001
0.200000, 0.929999, 0.278333, 0.728500, 0.325440, 0.408360, 1.870001
0.200000, 0.939999, 0.276667, 0.720667, 0.325440, 0.408360, 1.860001
0.200000, 0.949999, 0.275000, 0.712501, 0.325440, 0.408360, 1.850001
0.200000, 0.959999, 0.273333, 0.704001, 0.325440, 0.408360, 1.840001
0.200000, 0.969999, 0.271667, 0.695167, 0.325440, 0.408360, 1.830001
0.200000, 0.979999, 0.270000, 0.686001, 0.325440, 0.408360, 1.820001
0.200000, 0.989999, 0.268333, 0.676501, 0.325440, 0.408360, 1.810001
0.200000, 0.999999, 0.266667, 0.666667, 0.325440, 0.408360, 1.800001
0.210000, 0.000000, 0.451500, 0.000000, 0.334768, 0.416455, 2.790000
0.210000, 0.010000, 0.449750, 0.023083, 0.334768, 0.416455, 2.780000
0.210000, 0.020000, 0.448000, 0.045833, 0.334768, 0.416455, 2.770000
0.210000, 0.030000, 0.446250, 0.068250, 0.334768, 0.416455, 2.760000
0.210000, 0.040000, 0.444500, 0.090333, 0.334768, 0.416455, 2.750000
0.210000, 0.050000, 0.442750, 0.112083, 0.334768, 0.416455, 2.740000
0.210000, 0.060000, 0.441000, 0.133500, 0.334768, 0.416455, 2.730000
0.210000, 0.070000, 0.439250, 0.154583, 0.334768, 0.416455, 2.720000
0.210000, 0.080000, 0.437500, 0.175333, 0.334768, 0.416455, 2.710000
0.210000, 0.090000, 0.435750, 0.195750, 0.334768, 0.416455, 2.700000
0.210000, 0.100000, 0.434000, 0.215833, 0.334768, 0.416455, 2.690000
0.210000, 0.110000, 0.432250, 0.235583, 0.334768, 0.416455, 2.680000
0.210000, 0.120000, 0.430500, 0.255000, 0.334768, 0.416455, 2.670000
0.210000, 0.130000, 0.428750, 0.274083, 0.334768, 0.416455, 2.660000
0.210000, 0.140000, 0.427000, 0.292833, 0.334768, 0.416455, 2.650000
0.210000, 0.150000, 0.425250, 0.311250, 0.334768, 0.416455, 2.640000
0.210000, 0.160000, 0.423500, 0.329333, 0.334768, 0.416455, 2.630000
0.210000, 0.170000, 0.421750, 0.347083, 0.334768, 0.416455, 2.620000
0.210000, 0.180000, 0.420000, 0.364500, 0.334768, 0.416455, 2.610000
0.210000, 0.190000, 0.418250, 0.381583, 0.334768, 0.416455, 2.600000
0.210000, 0.200000, 0.416500, 0.398333, 0.334768, 0.416455, 2.590000
0.210000, 0.210000, 0.414750, 0.414750, 0.334768, 0.416455, 2.580000
0.210000, 0.220000, 0.413000, 0.430833, 0.334768, 0.416455, 2.570000
0.210000, 0.230000, 0.411250, 0.446583, 0.334768, 0.416455, 2.560000
0.210000, 0.240000, 0.409500, 0.462000, 0.334768, 0.416455, 2.550000
0.210000, 0.250000, 0.407750, 0.477083, 0.334768, 0.416455, 2.540000
0.210000, 0.260000, 0.406000, 0.491833, 0.334768, 0.416455, 2.530000
0.210000, 0.270000, 0.404250, 0.506250, 0.334768, 0.416455, 2.520000
0.210000, 0.280000, 0.402500, 0.520333, 0.334768, 0.416455, 2.510000
0.210000, 0.290000, 0.400750, 0.534083, 0.334768, 0.416455, 2.500000
0.210000, 0.300000, 0.399000, 0.547500, 0.334768, 0.416455, 2.490000
0.210000, 0.310000, 0.397250, 0.560583, 0.334768, 0.416455, 2.480000
0.210000, 0.320000, 0.395500, 0.573333, 0.334768, 0.416455, 2.470000
0.210000, 0.330000, 0.393750, 0.585750, 0.334768, 0.416455, 2.460000
0.210000, 0.340000, 0.392000, 0.597833, 0.334768, 0.416455, 2.450000
0.210000, 0.350000, 0.390250, 0.609583, 0.334768, 0.416455, 2.440000
0.210000, 0.360000, 0.388500, 0.621000, 0.334768, 0.416455, 2.430000
0.210000, 0.370000, 0.386750, 0.632083, 0.334768, 0.416455, 2.420000
0.210000, 0.380000, 0.385000, 0.642833, 0.334768, 0.416455, 2.410000
0.210000, 0.390000, 0.383250, 0.653250, 0.334768, 0.416455, 2.400000
0.210000, 0.400000, 0.381500, 0.663333, 0.334768, 0.416455, 2.390000
0.210000, 0.410000, 0.379750, 0.673083, 0.334768, 0.416455, 2.380000
0.210000, 0.420000, 0.378000, 0.682500, 0.334768, 0.416455, 2.370000
0.210000, 0.430000, 0.376250, 0.691583, 0.334768, 0.416455, 2.360000
0.210000, 0.440000, 0.374500, 0.700333, 0.334768, 0.416455, 2.350000
0.210000, 0.450000, 0.372750, 0.708750, 0.334768, 0.416455, 2.340000
0.210000, 0.460000, 0.371000, 0.716833, 0.334768, 0.416455, 2.330000
0.210000, 0.470000, 0.369250, 0.724583, 0.334768, 0.416455, 2.320000
0.210000, 0.480000, 0.367500, 0.732000, 0.334768, 0.416455, 2.310000
0.210000, 0.490000, 0.365750, 0.739083, 0.334768, 0.416455, 2.300000
0.210000, 0.500000, 0.364000, 0.745833, 0.334768, 0.416455, 2.290000
0.210000, 0.510000, 0.362250, 0.752250, 0.334768, 0.416455, 2.280000
0.210000, 0.520000, 0.360500, 0.758333, 0.334768, 0.416455, 2.270000
0.210000, 0.530000, 0.358750, 0.764083, 0.334768, 0.416455, 2.260000
0.210000, 0.540000, 0.357000, 0.769500, 0.334768, 0.416455, 2.250000
0.210000, 0.550000, 0.355250, 0.774583, 0.334768, 0.416455, 2.240000
0.210000, 0.560000, 0.353500, 0.779333, 0.334768, 0.416455, 2.230000
0.210000, 0.570000, 0.351750, 0.783750, 0.334768, 0.416455, 2.220000
0.210000, 0.580000, 0.350000, 0.787833, 0.334768, 0.416455, 2.210000
0.210000, 0.590000, 0.348250, 0.791583, 0.334768, 0.416455, 2.200000
0.210000, 0.600000, 0.346500, 0.795000, 0.334768, 0.416455, 2.190000
0.210000, 0.610000, 0.344750, 0.798083, 0.334768, 0.416455, 2.180000
0.210000, 0.620000, 0.343000, 0.800833, 0.334768, 0.416455, 2.170000
0.210000, 0.630000, 0.341250, 0.803250, 0.334768, 0.416455, 2.160000
0.210000, 0.640000, 0.339500, 0.805333, 0.334768, 0.416455, 2.150000
0.210000, 0.650000, 0.337750, 0.807083, 0.334768, 0.416455, 2.140000
0.210000, 0.660000, 0.336000, 0.808500, 0.334768, 0.416455, 2.130000
0.210000, 0.670000, 0.334250, 0.809583, 0.334768, 0.416455, 2.120000
0.210000, 0.680000, 0.332500, 0.810333, 0.334768, 0.416455, 2.110000
0.210000, 0.690000, 0.330750, 0.810750, 0.334768, 0.416455, 2.100000
0.210000, 0.700000, 0.329000, 0.810833, 0.334768, 0.416455, 2.090000
0.210000, 0.710000, 0.327250, 0.810583, 0.334768, 0.416455, 2.080000
0.210000, 0.720000, 0.325500, 0.810000, 0.334768, 0.416455, 2.070000
0.210000, 0.730000, 0.323750, 0.809083, 0.334768, 0.416455, 2.060000
0.210000, 0.740000, 0.322000, 0.807833, 0.334768, 0.416455, 2.050000
0.210000, 0.750000, 0.320250, 0.806250, 0.334768, 0.416455, 2.040000
0.210000, 0.760000, 0.318500, 0.804333, 0.334768, 0.416455, 2.030000
0.210000, 0.770000, 0.316750, 0.802083, 0.334768, 0.416455, 2.020000
0.210000, 0.780000, 0.315000, 0.799500, 0.334768, 0.416455, 2.010000
0.210000, 0.790000, 0.313250, 0.796583, 0.334768, 0.416455, 2.000000
0.210000, 0.800000, 0.311500, 0.793334, 0.334768, 0.416455, 1.990000
0.210000, 0.810000, 0.309750, 0.789750, 0.334768, 0.416455, 1.980000
0.210000, 0.820000, 0.308000, 0.785834, 0.334768, 0.416455, 1.970001
0.210000, 0.830000, 0.306250, 0.781584, 0.334768, 0.416455, 1.960001
0.210000, 0.839999, 0.304500, 0.777000, 0.334768, 0.416455, 1.950001
0.210000, 0.849999, 0.302750, 0.772084, 0.334768, 0.416455, 1.940001
0.210000, 0.859999, 0.301000, 0.766834, 0.334768, 0.416455, 1.930001
0.210000, 0.869999, 0.299250, 0.761250, 0.334768, 0.416455, 1.920001
0.210000, 0.879999, 0.297500, 0.755334, 0.334768, 0.416455, 1.910001
0.210000, 0.889999, 0.295750, 0.749084, 0.334768, 0.416455, 1.900001
0.210000, 0.899999, 0.294000, 0.742500, 0.334768, 0.416455, 1.890001
0.210000, 0.909999, 0.292250, 0.735584, 0.334768, 0.416455, 1.880001
0.210000, 0.919999, 0.290500, 0.728334, 0.334768, 0.416455, 1.870001
0.210000, 0.929999, 0.288750, 0.720750, 0.334768, 0.416455, 1.860001
0.210000, 0.939999, 0.287000, 0.712834, 0.334768, 0.416455, 1.850001
0.210000, 0.949999, 0.285250, 0.704584, 0.334768, 0.416455, 1.840001
0.210000, 0.959999, 0.283500, 0.696001, 0.334768, 0.416455, 1.830001
0.210000, 0.969999, 0.281750, 0.687084, 0.334768, 0.416455, 1.820001
0.210000, 0.979999, 0.280000, 0.677834, 0.334768, 0.416455, 1.810001
0.210000, 0.989999, 0.278250, 0.668251, 0.334768, 0.416455, 1.800001
0.210000, 0.999999, 0.276500, 0.658334, 0.334768, 0.416455, 1.790001
0.220000, 0.000000, 0.469333, 0.000000, 0.344226, 0.424596, 2.780000
0.220000, 0.010000, 0.467500, 0.023000, 0.344226, 0.424596, 2.770000
0.220000, 0.020000, 0.465667, 0.045667, 0.344226, 0.424596, 2.760000
0.220000, 0.030000, 0.463833, 0.068000, 0.344226, 0.424596, 2.750000
0.220000, 0.040000, 0.462000, 0.090000, 0.344226, 0.424596, 2.740000
0.220000, 0.050000, 0.460167, 0.111667, 0.344226, 0.424596, 2.730000
0.220000, 0.060000, 0.458333, 0.133000, 0.344226, 0.424596, 2.720000
0.220000, 0.070000, 0.456500, 0.154000, 0.344226, 0.424596, 2.710000
0.220000, 0.080000, 0.454667, 0.174667, 0.344226, 0.424596, 2.700000
0.220000, 0.090000, 0.452833, 0.195000, 0.344226, 0.424596, 2.690000
0.220000, 0.100000, 0.451000, 0.215000, 0.344226, 0.424596, 2.680000
0.220000, 0.110000, 0.449167, 0.234667, 0.344226, 0.424596, 2.670000
0.220000, 0.120000, 0.447333, 0.254000, 0.344226, 0.424596, 2.660000
0.220000, 0.130000, 0.445500, 0.273000, 0.344226, 0.424596, 2.650000
