round, random_action, action, bestAction, profit, whitenoise, estimated_profit
8951, 0.346656, 0.403071, 0.331668, 0.731048, 0.246294, 0.708458
8952, 0.744399, 0.786207, 0.281950, 0.708196, 0.246288, 0.738958
8953, 0.199125, 0.907768, 0.350109, 0.332897, 0.246282, 0.311013
8954, 0.061379, 0.512222, 0.367328, 0.758272, 0.246276, 0.780029
8955, 0.997112, 0.711581, 0.250361, 0.898643, 0.246270, 0.846121
8956, 0.114033, 0.011763, 0.360746, 0.019403, 0.246264, 0.081553
8957, 0.520192, 0.824126, 0.309976, 0.850028, 0.246258, 0.841021
8958, 0.089209, 0.657760, 0.363849, 0.638185, 0.246252, 0.659378
8959, 0.744178, 0.794904, 0.281978, 0.875046, 0.246246, 0.845582
8960, 0.618175, 0.668826, 0.297728, 0.511747, 0.000000, 0.538530
8961, 0.322616, 0.594108, 0.334673, 0.590944, 0.246234, 0.599148
8962, 0.563218, 1.000000, 0.304598, 0.564487, 0.246228, 0.567870
8963, 0.556473, 0.752800, 0.305441, 0.584162, 0.246222, 0.607427
8964, 0.471517, 0.835792, 0.316060, 0.537653, 0.246216, 0.532408
8965, 0.218591, 0.672056, 0.347676, 0.663303, 0.246210, 0.685065
8966, 0.687695, 0.408156, 0.289038, 0.668388, 0.246204, 0.671037
8967, 0.442882, 0.694262, 0.319640, 0.534455, 0.246198, 0.561080
8968, 0.704325, 0.689288, 0.286959, 0.676962, 0.246192, 0.700941
8969, 0.045911, 0.530456, 0.369261, 0.545823, 0.246186, 0.542221
8970, 0.659508, 0.824044, 0.292562, 0.896835, 0.000000, 0.860005
8971, 0.169626, 0.793303, 0.353797, 0.498383, 0.246174, 0.487017
8972, 0.701709, 0.809260, 0.287286, 0.817254, 0.246168, 0.822539
8973, 0.360030, 0.745517, 0.329996, 0.501520, 0.246162, 0.498573
8974, 0.394853, 0.755722, 0.325643, 0.710710, 0.246156, 0.746319
8975, 0.803390, 0.523167, 0.274576, 0.679600, 0.246150, 0.699235
8976, 0.465703, 0.913800, 0.316787, 0.281001, 0.246144, 0.265021
8977, 0.703588, 0.846016, 0.287051, 0.593808, 0.246138, 0.598208
8978, 0.124539, 0.501023, 0.359433, 0.540423, 0.246132, 0.537625
8979, 0.700431, 0.329894, 0.287446, 0.609115, 0.246126, 0.596666
8980, 0.632706, 0.680506, 0.295912, 0.532245, 0.000000, 0.563864
8981, 0.223519, 0.814444, 0.347060, 0.501159, 0.246114, 0.488818
8982, 0.215306, 0.802466, 0.348087, 0.783440, 0.246108, 0.801371
8983, 0.014751, 1.000000, 0.373156, 0.653912, 0.246102, 0.654354
8984, 0.231600, 0.795019, 0.346050, 0.924349, 0.246096, 0.865750
8985, 0.904463, 0.747478, 0.261942, 0.793226, 0.246090, 0.795006
8986, 0.113381, 0.774790, 0.360827, 0.352501, 0.246084, 0.307519
8987, 0.866161, 0.875247, 0.266730, 0.828658, 0.246078, 0.814647
8988, 0.550218, 1.000000, 0.306223, 0.111533, 0.246072, 0.171369
8989, 0.016309, 0.699923, 0.372961, 0.612395, 0.246066, 0.650998
8990, 0.715728, 0.824044, 0.285534, 0.917163, 0.000000, 0.867647
8991, 0.559480, 0.745141, 0.305065, 0.493028, 0.246054, 0.487026
8992, 0.668558, 0.445709, 0.291430, 0.575374, 0.246048, 0.605711
8993, 0.253001, 0.427191, 0.343375, 0.525823, 0.246042, 0.544188
8994, 0.321580, 0.424422, 0.334803, 0.671349, 0.246036, 0.682379
8995, 0.378818, 0.955297, 0.327648, 0.611252, 0.246030, 0.611649
8996, 0.496277, 0.569608, 0.312965, 0.703450, 0.246024, 0.713124
8997, 0.636247, 0.737680, 0.295469, 0.632169, 0.246018, 0.673552
8998, 0.989172, 0.694082, 0.251354, 0.564283, 0.246012, 0.603792
8999, 0.255385, 0.635932, 0.343077, 0.391609, 0.246006, 0.366239
9000, 0.909282, 0.788549, 0.261340, 0.767204, 0.000000, 0.791044
9001, 0.492050, 0.563511, 0.313494, 0.452544, 0.245994, 0.435847
9002, 0.747506, 0.769652, 0.281562, 0.621267, 0.245988, 0.648324
9003, 0.735168, 1.000000, 0.283104, 0.210412, 0.245982, 0.236440
9004, 0.992482, 0.835893, 0.250940, 0.413103, 0.245976, 0.382606
9005, 0.019792, 0.568425, 0.372526, 0.412424, 0.245970, 0.392381
9006, 0.357260, 0.778862, 0.330343, 0.923266, 0.245964, 0.863159
9007, 0.350332, 0.712321, 0.331208, 0.723064, 0.245958, 0.741827
9008, 0.522153, 0.662298, 0.309731, 0.731327, 0.245952, 0.738174
9009, 0.146693, 0.669116, 0.356663, 0.635445, 0.245946, 0.660154
9010, 0.116486, 0.810625, 0.360439, 0.832280, 0.000000, 0.829900
9011, 0.102480, 0.753913, 0.362190, 0.864291, 0.245934, 0.833753
9012, 0.352558, 0.889489, 0.330930, 0.829109, 0.245928, 0.811687
9013, 0.012610, 0.674983, 0.373424, 0.729812, 0.245922, 0.738905
9014, 0.242680, 1.000000, 0.344665, 0.822825, 0.245916, 0.790477
9015, 0.827447, 0.449213, 0.271569, 0.695866, 0.245910, 0.712343
9016, 0.296459, 0.564476, 0.337943, 0.490906, 0.245904, 0.480577
9017, 0.773184, 0.402717, 0.278352, 0.637000, 0.245898, 0.648894
9018, 0.190881, 0.743897, 0.351140, 0.458130, 0.245892, 0.443381
9019, 0.261146, 0.653723, 0.342357, 0.818065, 0.245886, 0.800555
9020, 0.235198, 0.710411, 0.345600, 0.780287, 0.000000, 0.780880
9021, 0.780086, 1.000000, 0.277489, 0.637335, 0.245874, 0.641313
9022, 0.338399, 0.512011, 0.332700, 0.510258, 0.245868, 0.501067
9023, 0.073750, 0.791891, 0.365781, 0.711263, 0.245862, 0.742597
9024, 0.162296, 0.529781, 0.354713, 0.824113, 0.245856, 0.818085
9025, 0.318115, 0.855784, 0.335236, 0.803108, 0.245850, 0.802759
9026, 0.431509, 0.416140, 0.321061, 0.641412, 0.245844, 0.659840
9027, 0.610969, 0.432841, 0.298629, 0.614205, 0.245838, 0.653773
9028, 0.396610, 0.836405, 0.325424, 0.499209, 0.245832, 0.488856
9029, 0.760152, 1.000000, 0.279981, 0.502825, 0.245826, 0.508071
9030, 0.127248, 0.519670, 0.359094, 0.519890, 0.000000, 0.513233
9031, 0.268328, 0.980710, 0.341459, 0.744794, 0.245814, 0.735937
9032, 0.544969, 1.000000, 0.306879, 0.609727, 0.245808, 0.615012
9033, 0.267963, 0.206586, 0.341505, 0.351517, 0.245802, 0.332909
9034, 0.906766, 1.000000, 0.261654, 0.610031, 0.245796, 0.615306
9035, 0.407171, 0.316081, 0.324104, 0.384847, 0.245790, 0.388359
9036, 0.348986, 0.871413, 0.331377, 0.617253, 0.245784, 0.624525
9037, 0.446083, 0.070351, 0.319240, 0.147168, 0.245778, 0.196784
9038, 0.552518, 0.604784, 0.305935, 0.677534, 0.245772, 0.689437
9039, 0.279260, 0.360018, 0.340092, 0.518260, 0.245766, 0.533128
9040, 0.400751, 0.704137, 0.324906, 0.770130, 0.000000, 0.773294
9041, 0.590115, 0.351138, 0.301236, 0.555083, 0.245754, 0.559519
9042, 0.269995, 0.664072, 0.341251, 0.598628, 0.245748, 0.626645
9043, 0.463750, 0.419447, 0.317031, 0.661017, 0.245742, 0.674450
9044, 0.710727, 0.677011, 0.286159, 0.666985, 0.245736, 0.690834
9045, 0.357086, 0.321555, 0.330364, 0.441110, 0.245730, 0.443249
9046, 0.777078, 0.792694, 0.277865, 0.698578, 0.245724, 0.729636
9047, 0.516726, 0.728753, 0.310409, 0.464833, 0.245718, 0.455037
9048, 0.174805, 0.608718, 0.353149, 0.642115, 0.245712, 0.655776
9049, 0.646980, 0.361697, 0.294128, 0.633513, 0.245706, 0.627659
9050, 0.361825, 0.565034, 0.329772, 0.575841, 0.000000, 0.581874
9051, 0.522527, 0.813813, 0.309684, 0.685332, 0.245694, 0.709407
9052, 0.430075, 0.582650, 0.321241, 0.637115, 0.245688, 0.649166
9053, 0.544574, 0.646010, 0.306928, 0.687949, 0.245682, 0.702374
9054, 0.697112, 0.239840, 0.287861, 0.394886, 0.245676, 0.380356
9055, 0.613376, 0.432571, 0.298328, 0.518273, 0.245670, 0.534170
9056, 0.953950, 0.184799, 0.255756, 0.310620, 0.245664, 0.288889
9057, 0.697867, 0.282528, 0.287767, 0.348685, 0.245658, 0.336861
9058, 0.991976, 0.821340, 0.251003, 0.451363, 0.245652, 0.430455
9059, 0.309600, 0.675592, 0.336300, 0.369796, 0.245646, 0.332006
9060, 0.932000, 0.693454, 0.258500, 0.753260, 0.000000, 0.760155
9061, 0.517805, 0.206190, 0.310274, 0.284477, 0.245634, 0.258348
9062, 0.179253, 0.691886, 0.352593, 0.633319, 0.245628, 0.666953
9063, 0.143035, 1.000000, 0.357121, 0.683956, 0.245622, 0.683797
9064, 0.958903, 0.674530, 0.255137, 0.847606, 0.245616, 0.818783
9065, 0.087998, 0.266570, 0.364000, 0.334980, 0.245610, 0.317389
9066, 0.643770, 0.977721, 0.294529, 0.779374, 0.245604, 0.763202
9067, 0.980849, 0.355825, 0.252394, 0.487652, 0.245598, 0.504699
9068, 0.310166, 0.435657, 0.336229, 0.416719, 0.245592, 0.380963
9069, 0.413408, 1.000000, 0.323324, 0.574862, 0.245586, 0.580831
9070, 0.179590, 0.655352, 0.352551, 0.696796, 0.000000, 0.711191
9071, 0.293049, 0.551286, 0.338369, 0.789183, 0.245574, 0.794165
9072, 0.476347, 0.486679, 0.315457, 0.703086, 0.245568, 0.742096
9073, 0.106156, 0.826153, 0.361731, 0.599888, 0.245562, 0.611583
9074, 0.724195, 0.541360, 0.284476, 0.817059, 0.245556, 0.818401
9075, 0.064376, 0.945244, 0.366953, 0.303515, 0.245550, 0.296658
9076, 0.191815, 0.753916, 0.351023, 0.897029, 0.245544, 0.849553
9077, 0.743340, 0.826993, 0.282083, 0.795428, 0.245538, 0.805024
9078, 0.553105, 0.420506, 0.305862, 0.496074, 0.245532, 0.506899
9079, 0.987416, 0.364349, 0.251573, 0.521686, 0.245526, 0.538616
9080, 0.898539, 0.428355, 0.262683, 0.412604, 0.000000, 0.376483
9081, 0.485256, 0.337344, 0.314343, 0.401094, 0.245514, 0.409468
9082, 0.964336, 0.722522, 0.254458, 0.644068, 0.245508, 0.686825
9083, 0.680871, 0.547742, 0.289891, 0.429147, 0.245502, 0.406448
9084, 0.006079, 0.861623, 0.374240, 0.427855, 0.245496, 0.405467
9085, 0.530491, 0.910982, 0.308689, 0.889693, 0.245490, 0.847456
9086, 0.523740, 0.577784, 0.309532, 0.632645, 0.245484, 0.644464
9087, 0.499524, 0.534116, 0.312559, 0.626708, 0.245478, 0.641573
9088, 0.246961, 0.764103, 0.344130, 0.619095, 0.245472, 0.650773
9089, 0.809729, 0.570410, 0.273784, 0.766355, 0.245466, 0.771006
9090, 0.423465, 0.499649, 0.322067, 0.495890, 0.000000, 0.482826
9091, 0.954381, 0.722003, 0.255702, 0.681408, 0.245454, 0.715234
9092, 0.098325, 0.227081, 0.362709, 0.301158, 0.245448, 0.275312
9093, 0.650203, 0.944862, 0.293725, 0.796795, 0.245442, 0.780082
9094, 0.028730, 0.678023, 0.371409, 0.561488, 0.245436, 0.597344
9095, 0.124539, 0.813774, 0.359433, 0.911238, 0.245430, 0.863793
9096, 0.499570, 0.826464, 0.312554, 0.841983, 0.245424, 0.838124
9097, 0.092945, 0.000000, 0.363382, 0.000000, 0.245418, 0.118574
9098, 0.293200, 0.972890, 0.338350, 0.779346, 0.245412, 0.763641
9099, 0.096930, 0.893419, 0.362884, 0.684926, 0.245406, 0.691810
9100, 0.857219, 0.763500, 0.267848, 0.875525, 0.000000, 0.840975
9101, 0.368401, 0.635781, 0.328950, 0.461587, 0.245394, 0.478105
9102, 0.557512, 0.733421, 0.305311, 0.711881, 0.245388, 0.740636
9103, 0.829104, 0.770270, 0.271362, 0.578953, 0.245382, 0.598859
9104, 0.877989, 0.166682, 0.265251, 0.255236, 0.245376, 0.228241
9105, 0.086156, 0.430350, 0.364231, 0.452338, 0.245370, 0.434754
9106, 0.508232, 0.942194, 0.311471, 0.808290, 0.245364, 0.788874
9107, 0.120763, 0.659536, 0.359905, 0.644529, 0.245358, 0.667115
9108, 0.951471, 0.963248, 0.256066, 0.764771, 0.245352, 0.753355
9109, 0.209734, 0.549462, 0.348783, 0.434810, 0.245346, 0.413557
9110, 0.000538, 0.727781, 0.374933, 0.809477, 0.000000, 0.801364
9111, 0.845272, 1.000000, 0.269341, 0.832885, 0.245334, 0.798812
9112, 0.940059, 0.789253, 0.257493, 0.378988, 0.245328, 0.342250
9113, 0.229334, 0.387711, 0.346333, 0.415018, 0.245322, 0.395116
9114, 0.977680, 0.664418, 0.252790, 0.798315, 0.245316, 0.787828
9115, 0.562492, 0.244360, 0.304689, 0.312292, 0.245310, 0.288862
9116, 0.876988, 0.361311, 0.265377, 0.516339, 0.245304, 0.532309
9117, 0.918407, 0.605977, 0.260199, 0.460067, 0.245298, 0.462602
9118, 0.699700, 0.346416, 0.287537, 0.400907, 0.245292, 0.400309
9119, 0.072088, 0.388119, 0.365989, 0.492931, 0.245286, 0.525791
9120, 0.349753, 0.770914, 0.331281, 0.890460, 0.000000, 0.848749
9121, 0.825323, 1.000000, 0.271835, 0.541872, 0.245274, 0.547752
9122, 0.174366, 0.132708, 0.353204, 0.211144, 0.245268, 0.191970
9123, 0.026268, 1.000000, 0.371716, 0.688029, 0.245262, 0.687378
9124, 0.406637, 0.781570, 0.324170, 0.918730, 0.245256, 0.862040
9125, 0.706634, 0.952422, 0.286671, 0.546467, 0.245250, 0.546811
9126, 0.760079, 0.769318, 0.279990, 0.483856, 0.245244, 0.474399
9127, 0.077478, 0.931597, 0.365315, 0.292465, 0.245238, 0.282746
9128, 0.087739, 0.759346, 0.364033, 0.888328, 0.245232, 0.846276
9129, 0.442045, 0.603295, 0.319744, 0.857519, 0.245226, 0.829913
9130, 0.925113, 0.644452, 0.259361, 0.681535, 0.000000, 0.696632
9131, 0.998585, 0.457272, 0.250177, 0.442160, 0.245214, 0.413566
9132, 0.692267, 0.309772, 0.288467, 0.356721, 0.245208, 0.353515
9133, 0.994495, 0.211015, 0.250688, 0.331593, 0.245202, 0.309633
9134, 0.342752, 0.521395, 0.332156, 0.418296, 0.245196, 0.386608
9135, 0.191142, 0.673141, 0.351107, 0.735387, 0.245190, 0.744182
9136, 0.466695, 0.493696, 0.316663, 0.749376, 0.245184, 0.767869
9137, 0.389201, 0.192466, 0.326350, 0.344574, 0.245178, 0.328413
9138, 0.904118, 0.583461, 0.261985, 0.702039, 0.245172, 0.712845
9139, 0.595130, 0.172743, 0.300609, 0.251974, 0.245166, 0.223093
9140, 0.874933, 0.585505, 0.265633, 0.602026, 0.000000, 0.612403
9141, 0.928116, 0.000000, 0.258985, 0.000000, 0.245154, 0.086907
9142, 0.886415, 0.538699, 0.264198, 0.446440, 0.245148, 0.424419
9143, 0.884439, 0.866512, 0.264445, 0.274800, 0.245142, 0.249544
9144, 0.366329, 0.380702, 0.329209, 0.429609, 0.245136, 0.423576
9145, 0.176093, 0.780842, 0.352988, 0.697544, 0.245130, 0.732499
9146, 0.849748, 0.178859, 0.268782, 0.367584, 0.245124, 0.367890
9147, 0.713819, 0.598416, 0.285773, 0.475452, 0.245118, 0.473273
9148, 0.529656, 0.734751, 0.308793, 0.500047, 0.245112, 0.502165
9149, 0.918770, 0.609197, 0.260154, 0.635570, 0.245106, 0.647000
9150, 0.251333, 0.495353, 0.343583, 0.450162, 0.000000, 0.421079
9151, 0.947287, 0.822740, 0.256589, 0.756363, 0.245094, 0.773971
9152, 0.462788, 0.518344, 0.317151, 0.438875, 0.245088, 0.408986
9153, 0.809623, 1.000000, 0.273797, 0.447677, 0.245082, 0.449915
9154, 0.955240, 0.423371, 0.255595, 0.474047, 0.245076, 0.470404
9155, 0.153428, 0.545734, 0.355821, 0.433537, 0.245070, 0.408528
9156, 0.194661, 0.773405, 0.350667, 0.837702, 0.245064, 0.822073
9157, 0.334409, 0.924495, 0.333199, 0.736783, 0.245058, 0.734084
9158, 0.229357, 1.000000, 0.346330, 0.554659, 0.245052, 0.558802
9159, 0.388432, 0.868230, 0.326446, 0.748258, 0.245046, 0.754568
9160, 0.474029, 0.688912, 0.315746, 0.708284, 0.000000, 0.723777
9161, 0.508533, 0.713925, 0.311433, 0.653313, 0.245034, 0.687529
9162, 0.193121, 0.924200, 0.350860, 0.495269, 0.245028, 0.486864
9163, 0.291444, 0.771934, 0.338569, 0.812467, 0.245022, 0.808761
9164, 0.404511, 1.000000, 0.324436, 0.590463, 0.245016, 0.594514
9165, 0.573446, 0.803668, 0.303319, 0.661789, 0.245010, 0.686895
9166, 0.549278, 0.791762, 0.306340, 0.556233, 0.245004, 0.564138
9167, 0.762664, 0.558875, 0.279667, 0.620804, 0.244998, 0.630364
9168, 0.301214, 1.000000, 0.337348, 0.197780, 0.244992, 0.227493
9169, 0.836202, 0.984094, 0.270475, 0.599148, 0.244986, 0.601862
9170, 0.648475, 0.526716, 0.293941, 0.487373, 0.000000, 0.470508
9171, 0.433411, 0.534648, 0.320824, 0.571284, 0.244974, 0.574665
9172, 0.360035, 0.593164, 0.329996, 0.682268, 0.244968, 0.691941
9173, 0.321334, 0.842073, 0.334833, 0.670725, 0.244962, 0.686322
9174, 0.927323, 0.723009, 0.259085, 0.742679, 0.244956, 0.756008
9175, 0.195188, 0.651214, 0.350601, 0.417998, 0.244950, 0.405336
9176, 0.973946, 0.144271, 0.253257, 0.302520, 0.244944, 0.313497
9177, 0.105969, 0.145638, 0.361754, 0.210542, 0.244938, 0.183986
9178, 0.666577, 0.873667, 0.291678, 0.834860, 0.244932, 0.820775
9179, 0.488310, 0.504993, 0.313961, 0.556938, 0.244926, 0.560695
9180, 0.150823, 0.654104, 0.356147, 0.656002, 0.000000, 0.673234
9181, 0.182273, 1.000000, 0.352216, 0.707647, 0.244914, 0.703010
9182, 0.234139, 1.000000, 0.345733, 0.681439, 0.244908, 0.680168
9183, 0.343759, 0.935068, 0.332030, 0.697970, 0.244902, 0.698155
9184, 0.281295, 0.603110, 0.339838, 0.728768, 0.244896, 0.733575
9185, 0.238329, 0.469777, 0.345209, 0.696503, 0.244890, 0.722670
9186, 0.052618, 1.000000, 0.368423, 0.634726, 0.244884, 0.637283
9187, 0.797057, 0.826466, 0.275368, 0.891515, 0.244878, 0.856114
9188, 0.108968, 0.575925, 0.361379, 0.504459, 0.244872, 0.499116
9189, 0.328815, 1.000000, 0.333898, 0.742527, 0.244866, 0.731894
9190, 0.262198, 0.708744, 0.342225, 0.740458, 0.000000, 0.751428
9191, 0.691245, 1.000000, 0.288594, 0.614835, 0.244854, 0.618288
9192, 0.293262, 0.620250, 0.338342, 0.552154, 0.244848, 0.563513
9193, 0.032966, 0.628144, 0.370879, 0.759243, 0.244842, 0.757431
9194, 0.504268, 0.445506, 0.311966, 0.770734, 0.244836, 0.746959
9195, 0.588346, 0.302303, 0.301457, 0.476411, 0.244830, 0.467248
9196, 0.246970, 0.703584, 0.344129, 0.588950, 0.244824, 0.629548
9197, 0.554661, 0.859412, 0.305667, 0.740674, 0.244818, 0.749983
9198, 0.369341, 0.527073, 0.328832, 0.611050, 0.244812, 0.623330
9199, 0.561874, 0.451816, 0.304766, 0.650249, 0.244806, 0.684904
9200, 0.319865, 0.628110, 0.335017, 0.618639, 0.000000, 0.633106
9201, 0.278937, 0.541008, 0.340133, 0.720496, 0.244794, 0.736932
9202, 0.724023, 0.739151, 0.284497, 0.765490, 0.244788, 0.774476
9203, 0.698941, 0.489733, 0.287632, 0.529120, 0.244782, 0.527079
9204, 0.982252, 0.778675, 0.252219, 0.482590, 0.244776, 0.470788
9205, 0.405623, 0.026761, 0.324297, 0.043803, 0.244770, 0.093591
9206, 0.212806, 0.831416, 0.348399, 0.645418, 0.244764, 0.661608
9207, 0.658445, 0.607899, 0.292694, 0.796042, 0.244758, 0.786626
9208, 0.132740, 0.742446, 0.358407, 0.530022, 0.244752, 0.541505
9209, 0.829071, 0.669709, 0.271366, 0.852674, 0.244746, 0.820071
9210, 0.533412, 0.529419, 0.308324, 0.490635, 0.000000, 0.474817
9211, 0.535442, 0.517371, 0.308070, 0.617330, 0.244734, 0.632992
9212, 0.522154, 0.092942, 0.309731, 0.176486, 0.244728, 0.193101
9213, 0.583053, 0.410093, 0.302118, 0.566495, 0.244722, 0.600414
9214, 0.562879, 0.378165, 0.304640, 0.523323, 0.244716, 0.545146
9215, 0.313111, 0.337109, 0.335861, 0.495242, 0.244710, 0.497366
9216, 0.816896, 0.381734, 0.272888, 0.611862, 0.244704, 0.615680
9217, 0.727464, 0.880603, 0.284067, 0.309603, 0.244698, 0.283338
9218, 0.336900, 0.517778, 0.332887, 0.533734, 0.244692, 0.529183
9219, 0.420489, 0.273554, 0.322439, 0.482365, 0.244686, 0.472254
9220, 0.162164, 0.677947, 0.354729, 0.691289, 0.000000, 0.708111
9221, 0.126452, 0.892513, 0.359193, 0.783038, 0.244674, 0.778083
9222, 0.336248, 0.692263, 0.332969, 0.858995, 0.244668, 0.823989
9223, 0.157143, 0.639139, 0.355357, 0.737925, 0.244662, 0.740780
9224, 0.074022, 0.465878, 0.365747, 0.741950, 0.244656, 0.743187
9225, 0.451058, 0.775156, 0.318618, 0.888630, 0.244650, 0.846418
9226, 0.062429, 0.875055, 0.367196, 0.582519, 0.244644, 0.584316
9227, 0.044450, 0.868125, 0.369444, 0.869081, 0.244638, 0.844510
9228, 0.701247, 0.658670, 0.287344, 0.899200, 0.244632, 0.846246
9229, 0.155270, 0.000000, 0.355591, 0.000000, 0.244626, 0.100945
9230, 0.731905, 0.762005, 0.283512, 0.838663, 0.000000, 0.820520
9231, 0.733561, 0.692216, 0.283305, 0.509738, 0.244614, 0.529417
9232, 0.636515, 0.623607, 0.295436, 0.529663, 0.244608, 0.540889
9233, 0.530726, 0.387525, 0.308659, 0.512965, 0.244602, 0.543780
9234, 0.494190, 0.371729, 0.313226, 0.534613, 0.244596, 0.549966
9235, 0.208823, 0.368250, 0.348897, 0.542957, 0.244590, 0.554621
9236, 0.401290, 1.000000, 0.324839, 0.659314, 0.244584, 0.660181
9237, 0.641163, 0.708671, 0.294855, 0.697668, 0.244578, 0.720348
9238, 0.362351, 0.497231, 0.329706, 0.565341, 0.244572, 0.573380
9239, 0.327920, 0.635205, 0.334010, 0.723731, 0.244566, 0.729116
9240, 0.442860, 0.709036, 0.319642, 0.740947, 0.000000, 0.751828
9241, 0.306554, 0.722212, 0.336681, 0.669680, 0.244554, 0.703109
9242, 0.276251, 0.549218, 0.340469, 0.730007, 0.244548, 0.743485
9243, 0.003834, 0.767547, 0.374521, 0.760291, 0.244542, 0.778325
9244, 0.071697, 0.911541, 0.366038, 0.891095, 0.244536, 0.847805
9245, 0.593689, 0.555586, 0.300789, 0.841311, 0.244530, 0.830101
9246, 0.851062, 0.677378, 0.268617, 0.593583, 0.244524, 0.623280
9247, 0.488060, 0.948118, 0.313992, 0.199659, 0.244518, 0.211589
9248, 0.249225, 0.415356, 0.343847, 0.581923, 0.244512, 0.615072
9249, 0.020555, 0.791897, 0.372431, 0.770107, 0.244506, 0.790762
9250, 0.013535, 0.798485, 0.373308, 0.919905, 0.000000, 0.862732
9251, 0.671349, 0.749468, 0.291081, 0.929046, 0.244494, 0.861241
9252, 0.215352, 0.015453, 0.348081, 0.029589, 0.244488, 0.113166
9253, 0.053416, 0.305436, 0.368323, 0.553292, 0.244482, 0.543845
9254, 0.346855, 1.000000, 0.331643, 0.788820, 0.244476, 0.767364
9255, 0.350710, 0.632163, 0.331161, 0.731633, 0.244470, 0.735482
9256, 0.201938, 0.404824, 0.349758, 0.620609, 0.244464, 0.634736
9257, 0.597718, 0.551957, 0.300285, 0.779248, 0.244458, 0.785281
9258, 0.922507, 1.000000, 0.259687, 0.335235, 0.244452, 0.340595
9259, 0.400723, 0.728387, 0.324910, 0.376770, 0.244446, 0.337004
9260, 0.264744, 0.684732, 0.341907, 0.701743, 0.000000, 0.717835
9261, 0.520414, 0.843787, 0.309948, 0.736684, 0.244434, 0.750391
9262, 0.783268, 0.903532, 0.277092, 0.506371, 0.244428, 0.497485
9263, 0.589402, 0.837740, 0.301325, 0.377857, 0.244422, 0.344943
9264, 0.375715, 0.759840, 0.328036, 0.564129, 0.244416, 0.582189
9265, 0.662970, 0.803437, 0.292129, 0.681188, 0.244410, 0.707788
9266, 0.096586, 1.000000, 0.362927, 0.280858, 0.244404, 0.292573
9267, 0.837064, 0.627832, 0.270367, 0.862092, 0.244398, 0.828169
9268, 0.140395, 0.408504, 0.357451, 0.458181, 0.244392, 0.453234
9269, 0.103854, 0.336429, 0.362018, 0.613072, 0.244386, 0.601393
9270, 0.282550, 0.776443, 0.339681, 0.869138, 0.000000, 0.837759
9271, 0.484039, 0.924178, 0.314495, 0.669331, 0.244374, 0.674348
9272, 0.156465, 0.999529, 0.355442, 0.430550, 0.244368, 0.434384
9273, 0.785748, 0.647504, 0.276781, 0.835564, 0.244362, 0.812416
9274, 0.310404, 0.467490, 0.336199, 0.498373, 0.244356, 0.493028
9275, 0.351857, 0.876092, 0.331018, 0.684383, 0.244350, 0.695704
9276, 0.416852, 0.837166, 0.322893, 0.679368, 0.244344, 0.698999
9277, 0.685172, 0.705813, 0.289354, 0.689063, 0.244338, 0.714715
9278, 0.588161, 0.601902, 0.301480, 0.557273, 0.244332, 0.566371
9279, 0.999247, 1.000000, 0.250094, 0.343199, 0.244326, 0.349484
9280, 0.578152, 0.523146, 0.302731, 0.416102, 0.000000, 0.384017
9281, 0.062666, 0.627140, 0.367167, 0.610191, 0.244314, 0.626732
9282, 0.271027, 0.955077, 0.341122, 0.817530, 0.244308, 0.794745
9283, 0.025581, 0.805753, 0.371802, 0.750335, 0.244302, 0.776473
9284, 0.314851, 0.411446, 0.335644, 0.737698, 0.244296, 0.714676
9285, 0.803155, 0.761497, 0.274606, 0.737481, 0.244290, 0.763977
9286, 0.881941, 0.411769, 0.264757, 0.471238, 0.244284, 0.475966
9287, 0.540377, 0.382382, 0.307453, 0.431230, 0.244278, 0.428772
9288, 0.802250, 0.894652, 0.274719, 0.499751, 0.244272, 0.491751
9289, 0.627774, 0.837619, 0.296528, 0.364722, 0.244266, 0.332546
9290, 0.303805, 0.649663, 0.337024, 0.580853, 0.000000, 0.603478
9291, 0.800580, 0.972824, 0.274927, 0.608458, 0.244254, 0.612781
9292, 0.249523, 0.249812, 0.343810, 0.353858, 0.244248, 0.332396
9293, 0.540458, 0.992425, 0.307443, 0.633189, 0.244242, 0.637653
9294, 0.231688, 0.962950, 0.346039, 0.428225, 0.244236, 0.423375
9295, 0.226515, 0.996069, 0.346686, 0.644269, 0.244230, 0.648252
9296, 0.063831, 0.852557, 0.367021, 0.759039, 0.244224, 0.769992
9297, 0.545126, 1.000000, 0.306859, 0.780141, 0.244218, 0.762869
9298, 0.597863, 0.696034, 0.300267, 0.616458, 0.244212, 0.652092
9299, 0.016450, 0.803859, 0.372944, 0.532167, 0.244206, 0.534255
9300, 0.784598, 0.818841, 0.276925, 0.918376, 0.000000, 0.866226
9301, 0.477172, 0.770672, 0.315353, 0.432898, 0.244194, 0.409453
9302, 0.809750, 0.778952, 0.273781, 0.626358, 0.244188, 0.656952
9303, 0.880501, 0.780518, 0.264937, 0.409260, 0.244182, 0.379463
9304, 0.891097, 0.175806, 0.263613, 0.259004, 0.244176, 0.230352
9305, 0.156812, 0.562360, 0.355399, 0.461221, 0.244170, 0.447340
9306, 0.097830, 0.406945, 0.362771, 0.688177, 0.244164, 0.681720
9307, 0.818001, 0.960993, 0.272750, 0.784958, 0.244158, 0.770274
9308, 0.872636, 0.375090, 0.265921, 0.447551, 0.244152, 0.462891
