round, random_action, action, bestAction, profit, whitenoise, estimated_profit
6085, 0.592719, 0.593969, 0.300910, 0.444790, 0.117450, 0.422835
6086, 0.696137, 0.750982, 0.287983, 0.566564, 0.117420, 0.590181
6087, 0.383204, 0.682743, 0.327100, 0.533892, 0.117390, 0.553267
6088, 0.642311, 0.814417, 0.294711, 0.670511, 0.117360, 0.689592
6089, 0.369284, 0.580253, 0.328840, 0.578891, 0.117330, 0.583061
6090, 0.326122, 0.738567, 0.334235, 0.709998, 0.000000, 0.730705
6091, 0.578494, 0.818370, 0.302688, 0.707302, 0.117270, 0.724583
6092, 0.919135, 0.735521, 0.260108, 0.582572, 0.117240, 0.615331
6093, 0.747012, 0.648206, 0.281623, 0.423739, 0.117210, 0.420436
6094, 0.418111, 0.643697, 0.322736, 0.517958, 0.117180, 0.522412
6095, 0.523977, 0.700034, 0.309503, 0.689429, 0.117150, 0.706606
6096, 0.425825, 0.763992, 0.321772, 0.603578, 0.117120, 0.630764
6097, 0.884807, 0.572785, 0.264399, 0.681903, 0.117090, 0.701953
6098, 0.813704, 0.516536, 0.273287, 0.465796, 0.117060, 0.439719
6099, 0.149109, 0.589299, 0.356361, 0.494863, 0.117030, 0.483218
6100, 0.784612, 0.779009, 0.276924, 0.839300, 0.000000, 0.822351
6101, 0.258938, 0.854694, 0.342633, 0.360396, 0.116970, 0.343418
6102, 0.049800, 0.467082, 0.368775, 0.703308, 0.116940, 0.704145
6103, 0.234253, 0.831726, 0.345718, 0.891851, 0.116910, 0.854860
6104, 0.623504, 0.695494, 0.297062, 0.796780, 0.116880, 0.789664
6105, 0.981781, 0.826796, 0.252277, 0.498079, 0.116850, 0.494128
6106, 0.326012, 0.538362, 0.334248, 0.422388, 0.116820, 0.384167
6107, 0.971580, 0.526088, 0.253552, 0.711013, 0.116790, 0.735709
6108, 0.478778, 0.428249, 0.315153, 0.418229, 0.116760, 0.387931
6109, 0.025190, 0.819781, 0.371851, 0.602307, 0.116730, 0.615157
6110, 0.972326, 0.782578, 0.253459, 0.919303, 0.000000, 0.861543
6111, 0.790183, 0.590409, 0.276227, 0.416659, 0.116670, 0.390465
6112, 0.494421, 0.618722, 0.313197, 0.501357, 0.116640, 0.497800
6113, 0.891879, 0.707087, 0.263515, 0.643098, 0.116610, 0.668925
6114, 0.673342, 0.540225, 0.290832, 0.462644, 0.116580, 0.436015
6115, 0.906837, 0.626249, 0.261645, 0.560577, 0.116550, 0.567197
6116, 0.891001, 0.620070, 0.263625, 0.440778, 0.116520, 0.428763
6117, 0.508967, 0.643787, 0.311379, 0.440685, 0.116490, 0.438484
6118, 0.964316, 0.996583, 0.254461, 0.413471, 0.116460, 0.425597
6119, 0.955060, 0.691825, 0.255617, 0.375911, 0.116430, 0.352559
6120, 0.176388, 0.582041, 0.352952, 0.427246, 0.000000, 0.400154
6121, 0.294864, 0.553902, 0.338142, 0.791991, 0.116370, 0.789456
6122, 0.636205, 0.862964, 0.295474, 0.704184, 0.116340, 0.710336
6123, 0.328517, 0.582072, 0.333935, 0.581903, 0.116310, 0.587975
6124, 0.730936, 0.633944, 0.283633, 0.741500, 0.116280, 0.749016
6125, 0.154745, 0.782981, 0.355657, 0.458763, 0.116250, 0.449458
6126, 0.621852, 0.782671, 0.297269, 0.834792, 0.116220, 0.820421
6127, 0.332667, 0.647887, 0.333417, 0.584380, 0.116190, 0.597457
6128, 0.466471, 0.547126, 0.316691, 0.717228, 0.116160, 0.745891
6129, 0.591178, 0.687569, 0.301103, 0.663728, 0.116130, 0.683193
6130, 0.880095, 0.679007, 0.264988, 0.594588, 0.000000, 0.615483
6131, 0.970116, 0.736475, 0.253736, 0.397055, 0.116070, 0.376055
6132, 0.862419, 0.408256, 0.267198, 0.412806, 0.116040, 0.388397
6133, 0.081918, 0.838828, 0.364760, 0.321498, 0.116010, 0.301896
6134, 0.293986, 0.750361, 0.338252, 0.886276, 0.115980, 0.844277
6135, 0.993941, 0.723746, 0.250757, 0.759042, 0.115950, 0.765417
6136, 0.087773, 0.683672, 0.364028, 0.363893, 0.115920, 0.338004
6137, 0.553932, 0.782151, 0.305758, 0.878567, 0.115890, 0.842756
6138, 0.074882, 0.638188, 0.365640, 0.622069, 0.115860, 0.635553
6139, 0.610171, 0.786393, 0.298729, 0.886221, 0.115830, 0.846830
6140, 0.027367, 0.674232, 0.371579, 0.585102, 0.000000, 0.604622
6141, 0.791319, 0.558253, 0.276085, 0.863490, 0.115770, 0.821054
6142, 0.493143, 0.799763, 0.313357, 0.405983, 0.115740, 0.386750
6143, 0.685489, 0.547361, 0.289314, 0.644123, 0.115710, 0.666884
6144, 0.454159, 0.861630, 0.318230, 0.424533, 0.115680, 0.412082
6145, 0.793215, 0.688736, 0.275848, 0.670581, 0.115650, 0.689533
6146, 0.984168, 0.586573, 0.251979, 0.505254, 0.115620, 0.495376
6147, 0.471619, 0.590970, 0.316048, 0.410671, 0.115590, 0.383775
6148, 0.621131, 0.477279, 0.297359, 0.625961, 0.115560, 0.656028
6149, 0.227472, 0.656883, 0.346566, 0.583040, 0.115530, 0.598037
6150, 0.077227, 0.764342, 0.365347, 0.792269, 0.000000, 0.793205
6151, 0.645288, 1.000000, 0.294339, 0.768977, 0.115470, 0.745922
6152, 0.848299, 0.551409, 0.268963, 0.575255, 0.115440, 0.582146
6153, 0.291509, 0.551739, 0.338561, 0.481954, 0.115410, 0.461939
6154, 0.161576, 0.731593, 0.354803, 0.759214, 0.115380, 0.766584
6155, 0.413692, 1.000000, 0.323288, 0.698687, 0.115350, 0.691141
6156, 0.821480, 0.721881, 0.272315, 0.687318, 0.115320, 0.710330
6157, 0.646829, 0.473927, 0.294146, 0.486038, 0.115290, 0.476381
6158, 0.750651, 0.753821, 0.281169, 0.531148, 0.115260, 0.544549
6159, 0.217161, 0.628563, 0.347855, 0.519729, 0.115230, 0.521544
6160, 0.956828, 0.766537, 0.255397, 0.798326, 0.000000, 0.797237
6161, 0.954898, 0.452297, 0.255638, 0.429146, 0.115170, 0.396759
6162, 0.710582, 0.566262, 0.286177, 0.430632, 0.115140, 0.399956
6163, 0.590923, 0.787789, 0.301135, 0.468630, 0.115110, 0.461177
6164, 0.602704, 0.646210, 0.299662, 0.601329, 0.115080, 0.615032
6165, 0.057839, 0.569578, 0.367770, 0.597174, 0.115050, 0.606957
6166, 0.499982, 0.660662, 0.312502, 0.892355, 0.115020, 0.850808
6167, 0.383619, 0.712611, 0.327048, 0.638259, 0.114990, 0.666075
6168, 0.044970, 0.598895, 0.369379, 0.707989, 0.114960, 0.722976
6169, 0.608354, 0.622572, 0.298956, 0.887106, 0.114930, 0.853572
6170, 0.497345, 0.674691, 0.312832, 0.586005, 0.000000, 0.605665
6171, 0.645935, 0.518113, 0.294258, 0.633147, 0.114870, 0.664153
6172, 0.631549, 0.702581, 0.296056, 0.555568, 0.114840, 0.584589
6173, 0.472977, 0.603605, 0.315878, 0.584109, 0.114810, 0.591062
6174, 0.359409, 0.607868, 0.330074, 0.664241, 0.114780, 0.678493
6175, 0.506568, 0.855754, 0.311679, 0.662556, 0.114750, 0.671866
6176, 0.991740, 0.732322, 0.251032, 0.627837, 0.114720, 0.662911
6177, 0.517365, 0.500155, 0.310329, 0.420109, 0.114690, 0.377875
6178, 0.714374, 0.744598, 0.285703, 0.616427, 0.114660, 0.652594
6179, 0.744350, 0.660829, 0.281956, 0.530848, 0.114630, 0.543694
6180, 0.047197, 0.639509, 0.369100, 0.520470, 0.000000, 0.525502
6181, 0.937726, 0.868576, 0.257784, 0.879904, 0.114570, 0.841969
6182, 0.876929, 0.478443, 0.265384, 0.440721, 0.114540, 0.408196
6183, 0.313048, 0.458062, 0.335869, 0.460714, 0.114510, 0.443245
6184, 0.019776, 0.824721, 0.372528, 0.713047, 0.114480, 0.727856
6185, 0.429534, 0.762133, 0.321308, 0.924695, 0.114450, 0.862890
6186, 0.271862, 0.711397, 0.341017, 0.680376, 0.114420, 0.702327
6187, 0.604096, 0.886916, 0.299488, 0.705324, 0.114390, 0.706835
6188, 0.062260, 0.802236, 0.367217, 0.529096, 0.114360, 0.533026
6189, 0.572870, 0.747332, 0.303391, 0.898714, 0.114330, 0.850312
6190, 0.317099, 0.683574, 0.335363, 0.603814, 0.000000, 0.625845
6191, 0.933997, 0.827418, 0.258250, 0.708866, 0.114270, 0.723219
6192, 0.768689, 0.598711, 0.278914, 0.433358, 0.114240, 0.412580
6193, 0.528593, 0.741358, 0.308926, 0.462481, 0.114210, 0.458532
6194, 0.876108, 0.537535, 0.265486, 0.625483, 0.114180, 0.647673
6195, 0.638056, 0.743270, 0.295243, 0.394771, 0.114150, 0.373013
6196, 0.301571, 0.608797, 0.337304, 0.580564, 0.114120, 0.587403
6197, 0.698869, 0.707430, 0.287641, 0.756696, 0.114090, 0.761926
6198, 0.936238, 0.616354, 0.257970, 0.548772, 0.114060, 0.552008
6199, 0.934992, 0.553897, 0.258126, 0.441257, 0.114030, 0.410453
6200, 0.033561, 0.587639, 0.370805, 0.435700, 0.000000, 0.411799
6201, 0.572022, 0.939692, 0.303497, 0.851247, 0.113970, 0.809485
6202, 0.568159, 0.586962, 0.303980, 0.613402, 0.113940, 0.624583
6203, 0.130787, 0.747796, 0.358652, 0.583436, 0.113910, 0.611781
6204, 0.511439, 0.596503, 0.311070, 0.833219, 0.113880, 0.825055
6205, 0.426246, 0.720979, 0.321719, 0.628816, 0.113850, 0.660115
6206, 0.161903, 0.803850, 0.354762, 0.647136, 0.113820, 0.667894
6207, 0.485321, 0.505605, 0.314335, 0.769736, 0.113790, 0.758314
6208, 0.802099, 0.632336, 0.274738, 0.658687, 0.113760, 0.672451
6209, 0.749317, 0.574801, 0.281335, 0.502136, 0.113730, 0.489854
6210, 0.921479, 0.638193, 0.259815, 0.518158, 0.000000, 0.522523
6211, 0.300734, 0.643294, 0.337408, 0.424538, 0.113670, 0.420666
6212, 0.381828, 0.572671, 0.327272, 0.741573, 0.113640, 0.760410
6213, 0.990816, 0.780141, 0.251148, 0.687753, 0.113610, 0.717427
6214, 0.477888, 0.738319, 0.315264, 0.327658, 0.113580, 0.295306
6215, 0.341747, 0.744724, 0.332282, 0.640875, 0.113550, 0.678228
6216, 0.126479, 0.559105, 0.359190, 0.717538, 0.113520, 0.741941
6217, 0.845934, 0.780580, 0.269258, 0.853669, 0.113490, 0.830116
6218, 0.452152, 0.895299, 0.318481, 0.271177, 0.113460, 0.268988
6219, 0.949714, 0.611044, 0.256286, 0.675081, 0.113430, 0.689282
6220, 0.165476, 0.583535, 0.354315, 0.429490, 0.000000, 0.403246
6221, 0.450328, 0.869444, 0.318709, 0.793829, 0.113370, 0.783962
6222, 0.501412, 0.635745, 0.312324, 0.677165, 0.113340, 0.690618
6223, 0.613479, 0.989436, 0.298315, 0.428521, 0.113310, 0.440560
6224, 0.981726, 0.578289, 0.252284, 0.592719, 0.113280, 0.602464
6225, 0.555592, 0.555194, 0.305551, 0.420044, 0.113250, 0.386820
6226, 0.317142, 0.905692, 0.335357, 0.477771, 0.113220, 0.475721
6227, 0.439619, 0.922410, 0.320048, 0.644179, 0.113190, 0.646490
6228, 0.855931, 0.690444, 0.268009, 0.678645, 0.113160, 0.698153
6229, 0.722289, 0.619985, 0.284714, 0.467106, 0.113130, 0.461016
6230, 0.613154, 0.678888, 0.298356, 0.520444, 0.000000, 0.541481
6231, 0.749956, 0.687701, 0.281256, 0.579643, 0.113070, 0.604972
6232, 0.473926, 0.563064, 0.315759, 0.527364, 0.113040, 0.522567
6233, 0.496998, 0.617428, 0.312875, 0.664362, 0.113010, 0.679305
6234, 0.237159, 0.737969, 0.345355, 0.631618, 0.112980, 0.669626
6235, 0.809789, 0.721898, 0.273776, 0.793514, 0.112950, 0.789522
6236, 0.990685, 0.651808, 0.251164, 0.481574, 0.112920, 0.489035
6237, 0.948380, 0.479160, 0.256452, 0.419662, 0.112890, 0.380196
6238, 0.634126, 0.882416, 0.295734, 0.210888, 0.112860, 0.219652
6239, 0.683690, 0.668477, 0.289539, 0.573175, 0.112830, 0.592599
6240, 0.512135, 0.687979, 0.310983, 0.539119, 0.000000, 0.564332
6241, 0.431108, 0.688252, 0.321112, 0.637414, 0.112770, 0.660638
6242, 0.412730, 0.709715, 0.323409, 0.679826, 0.112740, 0.702752
6243, 0.577693, 0.657517, 0.302788, 0.697097, 0.112710, 0.710835
6244, 0.663496, 0.702426, 0.292063, 0.595572, 0.112680, 0.625212
6245, 0.390384, 0.794433, 0.326202, 0.494957, 0.112650, 0.493999
6246, 0.621822, 0.735659, 0.297272, 0.697833, 0.112620, 0.723010
6247, 0.299828, 0.624937, 0.337521, 0.587599, 0.112590, 0.598705
6248, 0.393457, 0.771622, 0.325818, 0.743926, 0.112560, 0.764525
6249, 0.535665, 0.668621, 0.308042, 0.707235, 0.112530, 0.720349
6250, 0.344462, 0.721613, 0.331942, 0.614038, 0.000000, 0.648677
6251, 0.927222, 0.690465, 0.259097, 0.733394, 0.112470, 0.743543
6252, 0.313627, 0.561308, 0.335797, 0.444445, 0.112440, 0.418061
6253, 0.651031, 0.804883, 0.293621, 0.722119, 0.112410, 0.742176
6254, 0.070447, 0.563615, 0.366194, 0.573825, 0.112380, 0.580609
6255, 0.138181, 0.857201, 0.357727, 0.868024, 0.112350, 0.837438
6256, 0.909151, 0.612660, 0.261356, 0.835514, 0.112320, 0.824533
6257, 0.543534, 0.512327, 0.307058, 0.455200, 0.112290, 0.427472
6258, 0.801194, 0.762349, 0.274851, 0.591944, 0.112260, 0.617987
6259, 0.146449, 0.706183, 0.356694, 0.462809, 0.112230, 0.466834
6260, 0.469932, 0.792606, 0.316259, 0.837744, 0.000000, 0.824003
6261, 0.898646, 0.792411, 0.262669, 0.624186, 0.112170, 0.646480
6262, 0.490216, 0.340714, 0.313723, 0.403157, 0.112140, 0.394047
6263, 0.445682, 0.651693, 0.319290, 0.655168, 0.112110, 0.671492
6264, 0.871640, 0.682233, 0.266045, 0.676464, 0.112080, 0.694956
6265, 0.481013, 0.680503, 0.314873, 0.435156, 0.112050, 0.434912
6266, 0.209836, 0.763200, 0.348771, 0.631285, 0.112020, 0.663307
6267, 0.809853, 0.968547, 0.273768, 0.688532, 0.111990, 0.684316
6268, 0.121195, 0.547827, 0.359851, 0.499661, 0.111960, 0.486692
6269, 0.182746, 0.750112, 0.352157, 0.861742, 0.111930, 0.832005
6270, 0.498683, 0.790955, 0.312665, 0.814251, 0.000000, 0.811131
6271, 0.628141, 0.737021, 0.296482, 0.630936, 0.111870, 0.668721
6272, 0.265793, 0.610319, 0.341776, 0.585510, 0.111840, 0.594782
6273, 0.308661, 0.850407, 0.336417, 0.732337, 0.111810, 0.738687
6274, 0.907202, 0.783466, 0.261600, 0.734112, 0.111780, 0.760210
6275, 0.349739, 0.642016, 0.331283, 0.432701, 0.111750, 0.431425
6276, 0.097528, 0.676491, 0.362809, 0.731331, 0.111720, 0.740909
6277, 0.335306, 0.954232, 0.333087, 0.790429, 0.111690, 0.766257
6278, 0.240418, 0.659456, 0.344948, 0.739570, 0.111660, 0.747147
6279, 0.072578, 0.727746, 0.365928, 0.790872, 0.111630, 0.788319
6280, 0.523866, 0.794437, 0.309517, 0.886160, 0.000000, 0.848035
6281, 0.964645, 0.516965, 0.254419, 0.621308, 0.111570, 0.650919
6282, 0.433049, 0.701597, 0.320869, 0.369602, 0.111540, 0.345441
6283, 0.510452, 0.691984, 0.311194, 0.682171, 0.111510, 0.701459
6284, 0.885614, 0.715708, 0.264298, 0.631095, 0.111480, 0.662079
6285, 0.980909, 0.644219, 0.252386, 0.443409, 0.111450, 0.444089
6286, 0.017604, 0.727814, 0.372799, 0.341747, 0.111420, 0.312185
6287, 0.612004, 0.783198, 0.298499, 0.924174, 0.111390, 0.863987
6288, 0.896226, 0.816574, 0.262972, 0.513657, 0.111360, 0.514391
6289, 0.473301, 0.522757, 0.315837, 0.461011, 0.111330, 0.435226
6290, 0.088328, 0.735485, 0.363959, 0.647061, 0.000000, 0.681905
6291, 0.074300, 0.919497, 0.365713, 0.821936, 0.111270, 0.793723
6292, 0.036684, 0.467781, 0.370415, 0.775791, 0.111240, 0.750706
6293, 0.723073, 0.771415, 0.284616, 0.913154, 0.111210, 0.858448
6294, 0.044969, 0.656409, 0.369379, 0.527375, 0.111180, 0.540523
6295, 0.919716, 0.857185, 0.260036, 0.886230, 0.111150, 0.848252
6296, 0.568982, 0.593505, 0.303877, 0.441802, 0.111120, 0.423101
6297, 0.416911, 0.794730, 0.322886, 0.557343, 0.111090, 0.568961
6298, 0.031192, 0.583232, 0.371101, 0.688517, 0.111060, 0.707427
6299, 0.653193, 0.955967, 0.293351, 0.841947, 0.111030, 0.801109
6300, 0.530281, 0.695061, 0.308715, 0.554129, 0.000000, 0.582199
6301, 0.860543, 0.755533, 0.267432, 0.603578, 0.110970, 0.633931
6302, 0.865352, 0.638654, 0.266831, 0.458846, 0.110940, 0.458708
6303, 0.515674, 0.722449, 0.310541, 0.415258, 0.110910, 0.401411
6304, 0.997907, 0.793782, 0.250262, 0.593195, 0.110880, 0.611097
6305, 0.983253, 0.465875, 0.252093, 0.415538, 0.110850, 0.375886
6306, 0.124617, 0.402744, 0.359423, 0.406523, 0.110820, 0.382759
6307, 0.490593, 0.731471, 0.313676, 0.860967, 0.110790, 0.830633
6308, 0.694617, 0.581350, 0.288173, 0.652424, 0.110760, 0.669915
6309, 0.500345, 0.754016, 0.312457, 0.501013, 0.110730, 0.507113
6310, 0.433046, 0.729524, 0.320869, 0.632623, 0.000000, 0.667699
6311, 0.499133, 0.672412, 0.312608, 0.684812, 0.110670, 0.701097
6312, 0.180412, 0.666228, 0.352448, 0.648690, 0.110640, 0.667090
6313, 0.315036, 0.842299, 0.335620, 0.796667, 0.110610, 0.793008
6314, 0.444874, 0.749924, 0.319391, 0.740622, 0.110580, 0.757609
6315, 0.080455, 0.786485, 0.364943, 0.643709, 0.110550, 0.669555
6316, 0.116999, 0.829200, 0.360375, 0.871451, 0.110520, 0.846011
6317, 0.150831, 0.757459, 0.356146, 0.863555, 0.110490, 0.833483
6318, 0.648287, 0.909177, 0.293964, 0.780994, 0.110460, 0.766053
6319, 0.256450, 0.767561, 0.342944, 0.522320, 0.110430, 0.531425
6320, 0.101819, 0.780157, 0.362273, 0.769258, 0.000000, 0.782689
6321, 0.213094, 0.665087, 0.348363, 0.869051, 0.110370, 0.837312
6322, 0.935813, 0.772042, 0.258023, 0.799592, 0.110340, 0.799574
6323, 0.891950, 0.656830, 0.263506, 0.410807, 0.110310, 0.406543
6324, 0.359127, 0.552972, 0.330109, 0.461780, 0.110280, 0.438383
6325, 0.539782, 0.701608, 0.307527, 0.723625, 0.110250, 0.737039
6326, 0.444283, 0.886765, 0.319465, 0.507442, 0.110220, 0.506173
6327, 0.778007, 0.598806, 0.277749, 0.677701, 0.110190, 0.694090
6328, 0.550843, 0.828379, 0.306145, 0.390190, 0.110160, 0.373186
6329, 0.313762, 0.568763, 0.335780, 0.621673, 0.110130, 0.637290
6330, 0.179399, 0.768900, 0.352575, 0.735862, 0.000000, 0.758473
6331, 0.860214, 0.724070, 0.267473, 0.828132, 0.110070, 0.811439
6332, 0.765054, 0.682543, 0.279368, 0.440638, 0.110040, 0.442032
6333, 0.958587, 0.611102, 0.255177, 0.515740, 0.110010, 0.514682
6334, 0.129110, 0.667545, 0.358861, 0.392919, 0.109980, 0.379527
6335, 0.610583, 1.000000, 0.298677, 0.725742, 0.109950, 0.713787
6336, 0.287007, 0.737508, 0.339124, 0.561981, 0.109920, 0.588982
6337, 0.864948, 0.807934, 0.266882, 0.738670, 0.109890, 0.756039
6338, 0.280177, 0.487526, 0.339978, 0.471275, 0.109860, 0.452787
6339, 0.407437, 0.761380, 0.324070, 0.759516, 0.109830, 0.772662
6340, 0.404606, 0.749647, 0.324424, 0.682972, 0.000000, 0.715080
6341, 0.713154, 0.746035, 0.285856, 0.685932, 0.109770, 0.716383
6342, 0.562833, 0.596142, 0.304646, 0.543762, 0.109740, 0.545040
6343, 0.517127, 0.563713, 0.310359, 0.615265, 0.109710, 0.630579
6344, 0.111959, 0.699125, 0.361005, 0.631906, 0.109680, 0.658192
6345, 0.445918, 0.805354, 0.319260, 0.857254, 0.109650, 0.835722
6346, 0.981400, 0.774853, 0.252325, 0.648536, 0.109620, 0.678440
6347, 0.969306, 0.653932, 0.253837, 0.387311, 0.109590, 0.374401
6348, 0.902262, 0.559406, 0.262217, 0.425094, 0.109560, 0.393928
6349, 0.872640, 0.694663, 0.265920, 0.410090, 0.109530, 0.398140
6350, 0.295381, 0.629254, 0.338077, 0.455607, 0.000000, 0.449239
6351, 0.588524, 0.763367, 0.301435, 0.749299, 0.109470, 0.764438
6352, 0.488897, 0.644434, 0.313888, 0.602872, 0.109440, 0.615991
6353, 0.301667, 0.545839, 0.337292, 0.645648, 0.109410, 0.668825
6354, 0.373250, 0.441648, 0.328344, 0.668006, 0.109380, 0.670833
6355, 0.637729, 0.717802, 0.295284, 0.712506, 0.109350, 0.728906
6356, 0.381609, 0.670500, 0.327299, 0.570635, 0.109320, 0.588393
6357, 0.878211, 0.611167, 0.265224, 0.711020, 0.109290, 0.723560
6358, 0.717118, 0.474396, 0.285360, 0.463721, 0.109260, 0.443446
6359, 0.949355, 0.749214, 0.256331, 0.489770, 0.109230, 0.492091
6360, 0.346067, 0.609267, 0.331742, 0.422481, 0.000000, 0.404342
6361, 0.045772, 1.000000, 0.369278, 0.544944, 0.109170, 0.553125
6362, 0.207880, 0.963527, 0.349015, 0.824758, 0.109140, 0.787528
6363, 0.626801, 0.883201, 0.296650, 0.754929, 0.109110, 0.749011
6364, 0.738278, 0.656658, 0.282715, 0.579984, 0.109080, 0.594450
6365, 0.327845, 0.711077, 0.334019, 0.497498, 0.109050, 0.510958
6366, 0.060984, 0.931481, 0.367377, 0.628123, 0.109020, 0.629177
6367, 0.358697, 0.976742, 0.330163, 0.802176, 0.108990, 0.770629
6368, 0.914506, 0.635067, 0.260687, 0.725653, 0.108960, 0.734626
6369, 0.602525, 0.617691, 0.299684, 0.437589, 0.108930, 0.424575
6370, 0.614754, 0.695835, 0.298156, 0.583229, 0.000000, 0.608896
6371, 0.506186, 0.642177, 0.311727, 0.589139, 0.108870, 0.601105
6372, 0.667416, 0.686575, 0.291573, 0.641183, 0.108840, 0.661738
6373, 0.432259, 0.704862, 0.320968, 0.542074, 0.108810, 0.571758
6374, 0.914019, 0.755882, 0.260748, 0.665162, 0.108780, 0.700846
6375, 0.736806, 0.517590, 0.282899, 0.453237, 0.108750, 0.423248
6376, 0.891685, 0.626941, 0.263539, 0.527316, 0.108720, 0.529706
6377, 0.077901, 0.655194, 0.365262, 0.435664, 0.108690, 0.438487
6378, 0.301783, 0.940423, 0.337277, 0.816016, 0.108660, 0.784839
6379, 0.665742, 0.618836, 0.291782, 0.753198, 0.108630, 0.759954
6380, 0.616221, 0.680849, 0.297972, 0.551805, 0.000000, 0.572345
6381, 0.728019, 0.927673, 0.283998, 0.408511, 0.108570, 0.406409
6382, 0.976756, 0.534467, 0.252905, 0.535824, 0.108540, 0.533390
6383, 0.061494, 0.608635, 0.367313, 0.408787, 0.108510, 0.388748
6384, 0.933241, 0.947839, 0.258345, 0.823694, 0.108480, 0.788966
6385, 0.737264, 0.600039, 0.282842, 0.433369, 0.108450, 0.413453
6386, 0.009771, 0.640573, 0.373779, 0.523983, 0.108420, 0.529658
6387, 0.384711, 0.953824, 0.326911, 0.860493, 0.108390, 0.811774
6388, 0.397148, 0.679174, 0.325357, 0.711401, 0.108360, 0.722980
6389, 0.468993, 0.761833, 0.316376, 0.685133, 0.108330, 0.718125
6390, 0.042672, 0.726666, 0.369666, 0.652592, 0.000000, 0.681808
6391, 0.513624, 0.763514, 0.310797, 0.910045, 0.108270, 0.855430
6392, 0.898608, 0.756991, 0.262674, 0.613412, 0.108240, 0.643286
6393, 0.588314, 0.593967, 0.301461, 0.452137, 0.108210, 0.433449
6394, 0.566969, 0.724211, 0.304129, 0.581338, 0.108180, 0.616311
6395, 0.357618, 0.726721, 0.330298, 0.593240, 0.108150, 0.629301
6396, 0.222981, 0.871734, 0.347127, 0.653011, 0.108120, 0.658751
6397, 0.673565, 0.618338, 0.290804, 0.793711, 0.108090, 0.792441
6398, 0.937678, 0.822881, 0.257790, 0.466760, 0.108060, 0.457881
6399, 0.313412, 0.690808, 0.335823, 0.391865, 0.108030, 0.373441
6400, 0.264131, 0.760510, 0.341984, 0.738688, 0.000000, 0.756598
6401, 0.866061, 0.847160, 0.266742, 0.735299, 0.107970, 0.740542
6402, 0.284719, 0.557648, 0.339410, 0.473370, 0.107940, 0.451943
6403, 0.996792, 0.664660, 0.250401, 0.767661, 0.107910, 0.767814
6404, 0.850750, 0.665799, 0.268656, 0.372631, 0.107880, 0.351468
6405, 0.204463, 0.669864, 0.349442, 0.451891, 0.107850, 0.459832
6406, 0.391234, 0.686100, 0.326096, 0.813793, 0.107820, 0.800301
6407, 0.656622, 0.521719, 0.292922, 0.680551, 0.107790, 0.715839
6408, 0.563054, 0.617932, 0.304618, 0.570307, 0.107760, 0.576631
6409, 0.415214, 0.704321, 0.323098, 0.603547, 0.107730, 0.631125
6410, 0.891067, 0.738695, 0.263617, 0.681690, 0.000000, 0.709037
6411, 0.598526, 0.534039, 0.300184, 0.463214, 0.107670, 0.436884
6412, 0.051724, 0.717924, 0.368535, 0.577705, 0.107640, 0.611502
6413, 0.301702, 0.868068, 0.337287, 0.876850, 0.107610, 0.838796
6414, 0.360831, 0.611386, 0.329896, 0.751763, 0.107580, 0.759900
6415, 0.738622, 0.733125, 0.282672, 0.716580, 0.107550, 0.734896
6416, 0.902436, 0.610555, 0.262195, 0.529284, 0.107520, 0.528362
6417, 0.626373, 0.419234, 0.296703, 0.439880, 0.107490, 0.428395
6418, 0.623447, 0.740226, 0.297069, 0.550959, 0.107460, 0.572525
6419, 0.065268, 0.669821, 0.366841, 0.578787, 0.107430, 0.596578
6420, 0.850427, 0.791307, 0.268697, 0.891617, 0.000000, 0.848895
6421, 0.678605, 0.831779, 0.290174, 0.336881, 0.107370, 0.316996
6422, 0.423324, 0.522316, 0.322085, 0.555728, 0.107340, 0.562277
6423, 0.428012, 0.623376, 0.321498, 0.690869, 0.107310, 0.703463
6424, 0.122829, 0.781547, 0.359646, 0.657082, 0.107280, 0.683773
6425, 0.588251, 0.671528, 0.301469, 0.858501, 0.107250, 0.829382
6426, 0.091541, 0.551304, 0.363557, 0.601446, 0.107220, 0.614693
6427, 0.617281, 0.880042, 0.297840, 0.842182, 0.107190, 0.814132
6428, 0.859735, 0.543041, 0.267533, 0.586772, 0.107160, 0.598095
6429, 0.662880, 0.713494, 0.292140, 0.424099, 0.107130, 0.412541
6430, 0.173642, 0.681536, 0.353295, 0.553208, 0.000000, 0.574020
6431, 0.771246, 0.645790, 0.278594, 0.825954, 0.107070, 0.811346
6432, 0.092634, 0.481598, 0.363421, 0.507909, 0.107040, 0.506882
6433, 0.780813, 0.801177, 0.277398, 0.871288, 0.107010, 0.840448
6434, 0.478166, 0.582478, 0.315229, 0.511722, 0.106980, 0.502859
6435, 0.346167, 0.698379, 0.331729, 0.654775, 0.106950, 0.676652
6436, 0.113732, 0.765608, 0.360784, 0.716237, 0.106920, 0.742040
6437, 0.447019, 0.789378, 0.319123, 0.860101, 0.106890, 0.833500
6438, 0.533413, 0.835532, 0.308323, 0.614058, 0.106860, 0.624295
6439, 0.973664, 0.756502, 0.253292, 0.601156, 0.106830, 0.629071
6440, 0.608402, 0.602853, 0.298950, 0.412266, 0.000000, 0.390406
6441, 0.988133, 0.648429, 0.251483, 0.591551, 0.106770, 0.604818
6442, 0.622328, 0.623547, 0.297209, 0.397393, 0.106740, 0.382574
